Report Date,Route,Time,Day,Location,Incident ID,Incident,Delay,Gap,Direction,Vehicle
2019-04-01,512,04:26:00,Monday,Roncesvalles Yard.,1,Mechanical,10,20.0,E/B,4460.0
2019-04-01,501,04:27:00,Monday,Queen St. E and Woodfield Ave.,1,Mechanical,17,17.0,E/B,4189.0
2019-04-01,501,04:37:00,Monday,Queen St. E at Greenwood Ave.,1,Mechanical,5,10.0,W/B,4012.0
2019-04-01,501,04:46:00,Monday,Queen St E at Woodfield Ave,1,Mechanical,6,4.0,E/B,4039.0
2019-04-01,510,05:00:00,Monday,King and Spadina,1,Mechanical,11,,N/B,4465.0
2019-04-01,501,05:25:00,Monday,Queen St. E at Greenwood Ave.,7,Held By,1,2.0,W/B,4121.0
2019-04-01,501,05:31:00,Monday,Queen St. E at Greenwood Ave.,1,Mechanical,4,9.0,W/B,4117.0
2019-04-01,506,05:41:00,Monday,Coxwell Ave. and Lower Gerrard St.,1,Mechanical,6,16.0,E/B,4141.0
2019-04-01,501,05:41:00,Monday,Queen St. E at Greenwood Ave.,1,Mechanical,5,10.0,W/B,4114.0
2019-04-01,504,05:44:00,Monday,Leslie Barns,9,Late Leaving Garage,2,6.0,W/B,4459.0
2019-04-01,501,05:47:00,Monday,Leslie Barns,9,Late Leaving Garage,2,6.0,E/B,4529.0
2019-04-01,504,05:47:00,Monday,Leslie Barns,9,Late Leaving Garage,3,6.0,W/B,4429.0
2019-04-01,504,05:47:00,Monday,Leslie Barns,9,Late Leaving Garage,3,6.0,W/B,4467.0
2019-04-01,504,05:51:00,Monday,Dundas wStn,1,Mechanical,0,0.0,W/B,4416.0
2019-04-01,505,06:58:00,Monday,Dundas and Lansdowne,1,Mechanical,4,8.0,W/B,3105.0
2019-04-01,501,07:05:00,Monday,Long Branch Loop,1,Mechanical,10,20.0,E/B,4145.0
2019-04-01,510,07:12:00,Monday,King and Spadina,1,Mechanical,4,8.0,W/B,4494.0
2019-04-01,512,07:25:00,Monday,St Clair and Avenue.,1,Mechanical,5,11.0,E/B,4472.0
2019-04-01,504,07:30:00,Monday,King and Spadina,1,Mechanical,6,12.0,E/B,4489.0
2019-04-01,512,07:39:00,Monday,St Clai W Station,3,Diversion,25,30.0,E/B,4439.0
2019-04-01,501,07:41:00,Monday,Long Branch loop,4,Utilized Off Route,3,8.0,E/B,4050.0
2019-04-01,512,07:58:00,Monday,Oakwood,5,Investigation,5,10.0,W/B,4435.0
2019-04-01,504,08:49:00,Monday,Queen / Carrol,5,Investigation,121,127.0,E/B,4520.0
2019-04-01,501,08:52:00,Monday,Queen/Carroll,8,General Delay,117,122.0,B/W,4516.0
2019-04-01,505,08:59:00,Monday,Dundas West Station to Broadview Station,8,General Delay,20,24.0,B/W,1376.0
2019-04-01,511,10:35:00,Monday,bathurst/ dundas,5,Investigation,4,8.0,N/B,1089.0
2019-04-01,504,10:45:00,Monday,Roncesvalles and Howard Park,1,Mechanical,0,0.0,W/B,4505.0
2019-04-01,506,12:45:00,Monday,High Park Loop,1,Mechanical,5,10.0,,4048.0
2019-04-01,504,13:54:00,Monday,King and University,1,Mechanical,7,14.0,W/B,4505.0
2019-04-01,501,15:46:00,Monday,Queen Street Esat Broadview,5,Investigation,5,10.0,W/B,4119.0
2019-04-01,506,16:03:00,Monday,Gerrard and Broadview,5,Investigation,1,1.0,E/B,4052.0
2019-04-01,506,16:54:00,Monday,High Park Loop,1,Mechanical,4,10.0,,4155.0
2019-04-01,501,17:05:00,Monday,Queen Street West  Beaty,5,Investigation,5,10.0,E/B,4020.0
2019-04-01,501,18:23:00,Monday,Queen Street East   Kingston Rd.,6,Emergency Services,5,19.0,E/B,4049.0
2019-04-01,504,18:26:00,Monday,Cherry St. and Front St.,6,Emergency Services,26,33.0,S/B,4459.0
2019-04-01,504,18:47:00,Monday,Roncesvalles and Queen,3,Diversion,5,12.0,N/B,4417.0
2019-04-01,506,19:36:00,Monday,College and Lansdowne,1,Mechanical,7,10.0,E/B,4155.0
2019-04-01,506,19:52:00,Monday,College and Euclid,1,Mechanical,3,9.0,E/B,4155.0
2019-04-01,506,21:53:00,Monday,College & Lansdowne,1,Mechanical,8,16.0,W/B,4144.0
2019-04-01,505,23:02:00,Monday,Broadview Station,1,Mechanical,7,14.0,W/B,3105.0
2019-04-02,501,05:03:00,Tuesday,Kingston Rd Loop,1,Mechanical,5,15.0,W/B,4023.0
2019-04-02,509,06:04:00,Tuesday,CNE Loop,1,Mechanical,8,16.0,E/B,4479.0
2019-04-02,504,06:06:00,Tuesday,King / Bathurst,1,Mechanical,6,13.0,W/B,4481.0
2019-04-02,506,07:15:00,Tuesday,Coxwell and Lower Gerrard,1,Mechanical,0,0.0,E/B,4179.0
2019-04-02,506,07:55:00,Tuesday,gerrard/greenwood,5,Investigation,4,8.0,W/B,8894.0
2019-04-02,501,08:00:00,Tuesday,Sunnyside Loop,5,Investigation,5,15.0,W/B,4475.0
2019-04-02,505,08:14:00,Tuesday,Dundas and Sherbourne,1,Mechanical,4,8.0,W/B,8936.0
2019-04-02,505,08:20:00,Tuesday,Dundas and Parliament,1,Mechanical,4,8.0,E/B,8322.0
2019-04-02,505,08:38:00,Tuesday,Dundas and University,5,Investigation,4,8.0,E/B,8199.0
2019-04-02,505,08:46:00,Tuesday,Broadview Station to Dundas West Station,8,General Delay,15,19.0,B/W,8939.0
2019-04-02,506,10:55:00,Tuesday,coxwell / gerrard,1,Mechanical,5,10.0,W/B,4089.0
2019-04-02,505,11:22:00,Tuesday,Dundas and Ossingston,5,Investigation,5,10.0,W/B,1229.0
2019-04-02,505,13:23:00,Tuesday,Broadview Station,6,Emergency Services,4,8.0,W/B,8109.0
2019-04-02,501,14:13:00,Tuesday,Queen Street West Brock,5,Investigation,5,20.0,E/B,4053.0
2019-04-02,505,14:50:00,Tuesday,Sterling and Dundas,5,Investigation,4,8.0,W/B,1347.0
2019-04-02,505,15:20:00,Tuesday,Ossington and College,5,Investigation,4,8.0,N/B,8212.0
2019-04-02,506,15:21:00,Tuesday,College and Ossington,3,Diversion,25,30.0,E/B,4110.0
2019-04-02,505,15:29:00,Tuesday,Dundas and Dufferin,4,Utilized Off Route,4,8.0,E/B,8583.0
2019-04-02,501,18:04:00,Tuesday,Queen Street West Lansdowne,8,General Delay,5,19.0,E/B,4103.0
2019-04-02,504,18:10:00,Tuesday,King and University,8,General Delay,9,8.0,B/W,4509.0
2019-04-02,505,18:59:00,Tuesday,Broadview station to Dundas West Station,8,General Delay,1,1.0,B/W,
2019-04-02,504,19:53:00,Tuesday,King and Sumach,5,Investigation,16,22.0,E/B,4442.0
2019-04-02,504,20:54:00,Tuesday,Dundas and Church,5,Investigation,8,16.0,W/B,4442.0
2019-04-02,505,21:55:00,Tuesday,Beverly and Dundas,7,Held By,33,39.0,E/B,8591.0
2019-04-03,301,00:25:00,Wednesday,Neville park Loop.,1,Mechanical,9,18.0,W/B,4195.0
2019-04-03,301,00:47:00,Wednesday,McCaul and Queen,7,Held By,9,18.0,W/B,4494.0
2019-04-03,306,01:30:00,Wednesday,Bay st,1,Mechanical,8,16.0,W/B,4050.0
2019-04-03,512,04:57:00,Wednesday,Bathurst and St Clair,1,Mechanical,0,0.0,W/B,4504.0
2019-04-03,512,05:01:00,Wednesday,Bathurst and St Clair,7,Held By,0,0.0,E/B,4441.0
2019-04-03,501,05:11:00,Wednesday,Queen St E. at Greenwood Ave.,7,Held By,2,2.0,W/B,4155.0
2019-04-03,506,05:12:00,Wednesday,Coxwell Ave. at Lower Gerrard,7,Held By,1,16.0,E/B,4127.0
2019-04-03,509,05:53:00,Wednesday,CNE Loop,1,Mechanical,8,16.0,E/B,4465.0
2019-04-03,501,06:02:00,Wednesday,Queen Church,1,Mechanical,5,10.0,W/B,4023.0
2019-04-03,501,06:16:00,Wednesday,Kingston Rd Loop,1,Mechanical,5,15.0,E/B,4108.0
2019-04-03,504,06:30:00,Wednesday,EB king at Bathurst,1,Mechanical,6,13.0,E/B,4415.0
2019-04-03,501,07:02:00,Wednesday,Queen Augusta,5,Investigation,5,10.0,E/B,7915.0
2019-04-03,506,07:14:00,Wednesday,Howard park/Roncesvalles,1,Mechanical,10,20.0,E/B,7917.0
2019-04-03,512,08:02:00,Wednesday,st.clair/bathurst,1,Mechanical,6,10.0,W/B,4524.0
2019-04-03,501,08:23:00,Wednesday,Queen St East Church,1,Mechanical,5,15.0,W/B,4171.0
2019-04-03,505,08:33:00,Wednesday,Dundas and Bathurst to Dundas and University,8,General Delay,15,19.0,B/W,8944.0
2019-04-03,502,11:29:00,Wednesday,Bingham loop,1,Mechanical,10,20.0,W/B,9236.0
2019-04-03,505,12:30:00,Wednesday,Dundas and Spadina,8,General Delay,15,10.0,,
2019-04-03,511,13:04:00,Wednesday,Bathurst Station,1,Mechanical,4,8.0,S/B,1325.0
2019-04-03,512,13:52:00,Wednesday,st.clair station,5,Investigation,8,13.0,W/B,4455.0
2019-04-03,511,14:34:00,Wednesday,Bathurst and Dundas,1,Mechanical,4,8.0,S/B,1605.0
2019-04-03,504,15:17:00,Wednesday,King and Atlantic,8,General Delay,10,9.0,W/B,4484.0
2019-04-03,501,15:27:00,Wednesday,Queen Street East  Jarvis,6,Emergency Services,5,15.0,E/B,4049.0
2019-04-03,505,16:20:00,Wednesday,Dundas and Bathurst,1,Mechanical,4,8.0,W/B,8177.0
2019-04-03,505,16:53:00,Wednesday,Dundas and Howard Park,1,Mechanical,4,8.0,E/B,8962.0
2019-04-03,503,17:07:00,Wednesday,Queen and Coxwell,1,Mechanical,12,24.0,W/B,8461.0
2019-04-03,505,17:22:00,Wednesday,Dundas and Dufferin,1,Mechanical,4,8.0,W/B,1383.0
2019-04-03,506,18:03:00,Wednesday,Greenwood and Gerrard,1,Mechanical,6,12.0,E/B,4074.0
2019-04-03,506,19:18:00,Wednesday,Church and Carlton,1,Mechanical,6,12.0,E/B,4147.0
2019-04-03,501,19:48:00,Wednesday,Queen and Connaught,1,Mechanical,5,10.0,E/B,4421.0
2019-04-03,505,20:15:00,Wednesday,Broadview Station,1,Mechanical,8,16.0,N/B,8557.0
2019-04-03,511,20:46:00,Wednesday,Bathurst station,1,Mechanical,5,10.0,N/B,1033.0
2019-04-03,506,21:42:00,Wednesday,Main station,1,Mechanical,7,14.0,W/B,4180.0
2019-04-03,512,23:42:00,Wednesday,St.clair and bathurst,5,Investigation,8,16.0,W/B,4504.0
2019-04-04,509,05:55:00,Thursday,Bathurst / Wellington,7,Held By,7,14.0,S/B,4458.0
2019-04-04,506,05:57:00,Thursday,Gerrard/Coxwell,1,Mechanical,7,14.0,E/B,4057.0
2019-04-04,501,06:16:00,Thursday,Coxwell and Lower Gerrard,1,Mechanical,0,0.0,E/B,4071.0
2019-04-04,512,07:03:00,Thursday,Bathurst Station,1,Mechanical,5,10.0,N/B,4465.0
2019-04-04,501,07:29:00,Thursday,Neville Loop,8,General Delay,4,8.0,W/B,4452.0
2019-04-04,501,08:14:00,Thursday,Queen at Wilson Prk to Lansdowne,8,General Delay,11,14.0,E/B,4440.0
2019-04-04,501,08:45:00,Thursday,Long branch loop,7,Held By,36,46.0,E/B,4178.0
2019-04-04,501,09:09:00,Thursday,Queen & Sumach,5,Investigation,27,31.0,E/B,4498.0
2019-04-04,505,09:10:00,Thursday,Dundas and Bathurst to Dundas and University,8,General Delay,15,19.0,B/W,8944.0
2019-04-04,504,10:57:00,Thursday,Distilleryloop,1,Mechanical,7,14.0,W/B,4494.0
2019-04-04,504,10:58:00,Thursday,King Dufferin,7,Held By,7,14.0,E/B,4429.0
2019-04-04,505,11:33:00,Thursday,Spadina and King,1,Mechanical,8,16.0,S/B,4421.0
2019-04-04,501,11:48:00,Thursday,Humbr Loop,1,Mechanical,4,8.0,E/B,4185.0
2019-04-04,505,12:30:00,Thursday,Dundas and Spadina,8,General Delay,15,10.0,,
2019-04-04,511,12:33:00,Thursday,Bathurst Station,5,Investigation,4,8.0,S/B,1086.0
2019-04-04,506,12:41:00,Thursday,Coxwell and Gerrard,8,General Delay,12,18.0,W/B,4135.0
2019-04-04,506,13:12:00,Thursday,Yonge and College,5,Investigation,6,12.0,E/B,4198.0
2019-04-04,504,15:09:00,Thursday,King and Atlantic,8,General Delay,10,9.0,B/W,4479.0
2019-04-04,505,15:30:00,Thursday,Dufferin and Ranee,5,Investigation,4,8.0,S/B,8191.0
2019-04-04,505,15:38:00,Thursday,Dundas and Dennison,1,Mechanical,4,8.0,E/B,1236.0
2019-04-04,505,15:47:00,Thursday,Dundas West Station,1,Mechanical,4,8.0,,8327.0
2019-04-04,505,17:00:00,Thursday,Dundas and Bathurst,5,Investigation,4,8.0,W/B,8489.0
2019-04-04,505,18:32:00,Thursday,Broadview Station,1,Mechanical,4,7.0,,1211.0
2019-04-04,505,19:14:00,Thursday,Dundas and Spadina,1,Mechanical,4,9.0,E/B,8569.0
2019-04-04,511,19:35:00,Thursday,Bathurst and college,8,General Delay,8,13.0,S/B,1357.0
2019-04-04,505,20:50:00,Thursday,Dundas st,8,General Delay,5,10.0,B/W,8437.0
2019-04-04,501,21:12:00,Thursday,Lakeshore and kipling,1,Mechanical,8,16.0,E/B,4186.0
2019-04-04,506,23:53:00,Thursday,Lansdowne,5,Investigation,8,16.0,W/B,4104.0
2019-04-05,301,02:30:00,Friday,Queen and Dufferin,1,Mechanical,37,46.0,W/B,4193.0
2019-04-05,501,06:00:00,Friday,Queen St. E at Greenwood,1,Mechanical,1,6.0,W/B,4089.0
2019-04-05,501,06:10:00,Friday,Queen St. E at Greenwood Ave.,1,Mechanical,1,6.0,W/B,4034.0
2019-04-05,510,07:05:00,Friday,Leslie Barns,9,Late Leaving Garage,7,12.0,W/B,4485.0
2019-04-05,501,07:22:00,Friday,Queen and Connaught,5,Investigation,5,10.0,E/B,4066.0
2019-04-05,505,08:00:00,Friday,University / Dundas,8,General Delay,10,20.0,W/B,1286.0
2019-04-05,501,08:02:00,Friday,Queen and Spadina,5,Investigation,5,11.0,E/B,4160.0
2019-04-05,510,08:40:00,Friday,Lakeshore / Spadina,5,Investigation,6,12.0,S/B,4509.0
2019-04-05,501,08:46:00,Friday,Lakeshore and Burlington,5,Investigation,56,66.0,E/B,4110.0
2019-04-05,504,10:05:00,Friday,King & berkley,7,Held By,6,11.0,E/B,4513.0
2019-04-05,501,10:21:00,Friday,Queen and Spadina,5,Investigation,8,13.0,E/B,4034.0
2019-04-05,505,10:36:00,Friday,Broadview station,1,Mechanical,6,12.0,W/B,1286.0
2019-04-05,505,10:49:00,Friday,Broadview Station,1,Mechanical,6,12.0,W/B,8957.0
2019-04-05,501,11:22:00,Friday,Queen and Connaught,5,Investigation,5,10.0,W/B,4185.0
2019-04-05,504,11:40:00,Friday,Broadview/Queen,7,Held By,6,13.0,S/B,4517.0
2019-04-05,501,12:18:00,Friday,Russell carhouse,1,Mechanical,5,10.0,E/B,4480.0
2019-04-05,504,12:25:00,Friday,Broadview and Danforth,5,Investigation,34,41.0,W/B,4474.0
2019-04-05,505,13:07:00,Friday,Broadview station to Dundasd West Station,8,General Delay,1,1.0,B/W,
2019-04-05,511,13:33:00,Friday,Exibition loop,1,Mechanical,4,8.0,N/B,1349.0
2019-04-05,509,14:06:00,Friday,Fleet Loop,6,Emergency Services,6,12.0,E/B,4503.0
2019-04-05,306,14:45:00,Friday,College and Spadina,4,Utilized Off Route,6,12.0,E/B,4039.0
2019-04-05,504,15:52:00,Friday,Broadview and Dundas,1,Mechanical,6,12.0,E/B,4494.0
2019-04-05,506,15:58:00,Friday,Indian and Howard Park,1,Mechanical,12,18.0,E/B,4127.0
2019-04-05,504,16:00:00,Friday,King and Bay,7,Held By,26,32.0,W/B,4474.0
2019-04-05,506,16:12:00,Friday,Main and Gerrard,5,Investigation,20,26.0,E/B,4178.0
2019-04-05,505,16:31:00,Friday,Gerrard and Broadview,4,Utilized Off Route,5,10.0,E/B,8510.0
2019-04-05,505,16:31:00,Friday,Gerrard and Broadview,4,Utilized Off Route,5,10.0,E/B,8510.0
2019-04-05,504,17:22:00,Friday,Dist Loop,1,Mechanical,6,12.0,N/B,4481.0
2019-04-05,506,17:40:00,Friday,Dufferin and College,1,Mechanical,9,15.0,E/B,4003.0
2019-04-05,501,18:17:00,Friday,Queen Street East Woodfield,5,Investigation,5,19.0,E/B,4125.0
2019-04-05,504,18:21:00,Friday,King and Spadina,8,General Delay,8,7.0,B/W,4517.0
2019-04-05,505,20:04:00,Friday,Dundas West Station,6,Emergency Services,5,10.0,W/B,8373.0
2019-04-05,505,21:00:00,Friday,Dundas west station,1,Mechanical,5,10.0,E/B,1352.0
2019-04-05,504,21:38:00,Friday,Dunsas west station,6,Emergency Services,11,200.0,N/B,4500.0
2019-04-05,512,22:12:00,Friday,St. Clair and vaughn,5,Investigation,7,14.0,W/B,4528.0
2019-04-05,506,23:55:00,Friday,Howard park and Roncy,5,Investigation,9,18.0,W/B,4108.0
2019-04-06,501,00:21:00,Saturday,Peter and Queen,5,Investigation,9,18.0,E/B,4185.0
2019-04-06,501,05:11:00,Saturday,Bathurst / Queen,5,Investigation,6,12.0,W/B,4089.0
2019-04-06,501,08:28:00,Saturday,Queen St,8,General Delay,7,15.0,B/W,4451.0
2019-04-06,512,08:35:00,Saturday,SC STATION,8,General Delay,5,11.0,B/W,4466.0
2019-04-06,506,08:40:00,Saturday,parlament to spadina,3,Diversion,50,58.0,W/B,4012.0
2019-04-06,505,08:46:00,Saturday,Dundas West Station,1,Mechanical,5,10.0,E/B,8216.0
2019-04-06,510,08:56:00,Saturday,SPADINA AND King,1,Mechanical,6,12.0,N/B,4526.0
2019-04-06,511,09:00:00,Saturday,st.clair/keele,1,Mechanical,4,8.0,S/B,1415.0
2019-04-06,510,09:13:00,Saturday,Spadina and King,1,Mechanical,6,12.0,N/B,4516.0
2019-04-06,510,09:19:00,Saturday,Spadina and King,1,Mechanical,5,10.0,W/B,4476.0
2019-04-06,505,09:47:00,Saturday,Dundas and Spadina,1,Mechanical,5,10.0,E/B,8202.0
2019-04-06,501,11:39:00,Saturday,Greenwood ? Queen,6,Emergency Services,6,12.0,E/B,4108.0
2019-04-06,506,12:29:00,Saturday,University and College,8,General Delay,9,15.0,W/B,4050.0
2019-04-06,512,13:56:00,Saturday,St. Clair Station,8,General Delay,7,6.0,W/B,4413.0
2019-04-06,501,14:25:00,Saturday,Ossington to Yonge,8,General Delay,10,15.0,B/W,4534.0
2019-04-06,511,14:27:00,Saturday,King to Dundas on Bathurst,8,General Delay,8,13.0,B/W,1060.0
2019-04-06,504,15:00:00,Saturday,Dufferin to Dundas West STN,8,General Delay,20,35.0,B/W,
2019-04-06,505,15:11:00,Saturday,University,8,General Delay,18,14.0,E/B,8186.0
2019-04-06,506,15:17:00,Saturday,Woodbine and Gerrard,1,Mechanical,6,12.0,E/B,4002.0
2019-04-06,511,16:00:00,Saturday,Front and Bathurst,1,Mechanical,4,8.0,S/B,1128.0
2019-04-06,509,17:15:00,Saturday,CNE Loop,8,General Delay,8,7.0,E/B,4456.0
2019-04-06,505,17:24:00,Saturday,Sherbourne,5,Investigation,4,8.0,E/B,8601.0
2019-04-06,501,18:09:00,Saturday,Royal York and Lakeshore,1,Mechanical,10,20.0,E/B,4165.0
2019-04-06,512,18:16:00,Saturday,St. Clair and Lansdowne,1,Mechanical,1,2.0,W/B,4501.0
2019-04-06,512,20:31:00,Saturday,St Clair,8,General Delay,5,11.0,B/W,4519.0
2019-04-06,501,20:33:00,Saturday,Queen St,8,General Delay,10,15.0,B/W,4145.0
2019-04-06,509,20:44:00,Saturday,Exhibition,8,General Delay,9,18.0,B/W,4493.0
2019-04-06,511,22:07:00,Saturday,Exhibition,1,Mechanical,5,10.0,W/B,1143.0
2019-04-07,504,01:25:00,Sunday,Leslie and Queen,6,Emergency Services,1,1.0,S/B,4477.0
2019-04-07,301,02:13:00,Sunday,Parklawn and Lakeshore,1,Mechanical,9,18.0,E/B,4165.0
2019-04-07,304,07:32:00,Sunday,Roncesvalles and Queen,1,Mechanical,10,20.0,S/B,4531.0
2019-04-07,501,08:20:00,Sunday,Queensway/Windermere,1,Mechanical,5,10.0,W/B,4108.0
2019-04-07,501,09:41:00,Sunday,Humber loop,1,Mechanical,10,30.0,W/B,4103.0
2019-04-07,506,11:26:00,Sunday,College Lansdowne,7,Held By,22,26.0,E/B,4086.0
2019-04-07,501,12:07:00,Sunday,Queen and Greenwood,8,General Delay,3,8.0,W/B,4105.0
2019-04-07,501,12:23:00,Sunday,Lakeshore and Legion,5,Investigation,50,60.0,E/B,4003.0
2019-04-07,505,12:45:00,Sunday,dundas/bathurst,1,Mechanical,5,10.0,W/B,8582.0
2019-04-07,501,13:56:00,Sunday,Queen and Woodbine,5,Investigation,5,10.0,E/B,4039.0
2019-04-07,504,15:40:00,Sunday,Dundas and Bloor,7,Held By,5,14.0,S/B,4485.0
2019-04-07,506,16:35:00,Sunday,Dufferin and College,1,Mechanical,8,16.0,W/B,4156.0
2019-04-07,501,17:12:00,Sunday,Shaw and Quen,1,Mechanical,5,10.0,E/B,4145.0
2019-04-07,501,17:12:00,Sunday,Shaw and Queen,1,Mechanical,5,10.0,E/B,4145.0
2019-04-07,501,17:30:00,Sunday,Mimmico and Lakeshore,5,Investigation,5,10.0,W/B,4003.0
2019-04-07,504,17:34:00,Sunday,Roncesvalles and Garden,7,Held By,8,17.0,N/B,4509.0
2019-04-07,501,17:35:00,Sunday,Queen and Neville loop,1,Mechanical,5,10.0,W/B,4068.0
2019-04-07,510,21:44:00,Sunday,Queensquey Loop,6,Emergency Services,7,14.0,W/B,4477.0
2019-04-07,511,22:31:00,Sunday,Dundas and Bathurst,5,Investigation,8,16.0,S/B,1421.0
2019-04-07,512,23:14:00,Sunday,St Clair and Glenholme,7,Held By,28,38.0,W/B,4424.0
2019-04-07,509,23:16:00,Sunday,Queensquey and Dan lackie way,7,Held By,23,33.0,B/W,4497.0
2019-04-07,505,23:22:00,Sunday,Lansdowne and Dundas,4,Utilized Off Route,8,16.0,E/B,8591.0
2019-04-07,501,23:59:00,Sunday,Kipling loop,6,Emergency Services,9,18.0,W/B,4108.0
2019-04-08,501,04:17:00,Monday,Queen St. E and Greenwood Ave,1,Mechanical,2,1.0,W/B,4089.0
2019-04-08,511,05:33:00,Monday,Trethewey  Clearview,1,Mechanical,5,10.0,E/B,1092.0
2019-04-08,504,06:10:00,Monday,Queen and Broadview,1,Mechanical,7,14.0,E/B,4407.0
2019-04-08,501,06:16:00,Monday,Queen St. E at Greenwood Ave.,7,Held By,2,7.0,W/B,4131.0
2019-04-08,510,07:13:00,Monday,King and Spadina,1,Mechanical,4,8.0,E/B,4516.0
2019-04-08,505,07:39:00,Monday,Gerrard,1,Mechanical,4,8.0,W/B,8572.0
2019-04-08,505,08:48:00,Monday,Agusta,5,Investigation,4,8.0,E/B,8406.0
2019-04-08,506,09:10:00,Monday,Bathurst Dundas,6,Emergency Services,8,12.0,N/B,1051.0
2019-04-08,505,09:13:00,Monday,RiverStreet,8,General Delay,12,8.0,W/B,8588.0
2019-04-08,511,11:07:00,Monday,Bathurst Dundas,5,Investigation,5,10.0,S/B,1052.0
2019-04-08,506,11:09:00,Monday,college landsdowne,1,Mechanical,5,10.0,N/B,4150.0
2019-04-08,506,12:09:00,Monday,Carlton / Parliament,1,Mechanical,5,10.0,E/B,4123.0
2019-04-08,501,12:30:00,Monday,Queen and Broadview,1,Mechanical,4,9.0,E/B,4100.0
2019-04-08,511,13:00:00,Monday,Bathurst stn,1,Mechanical,4,8.0,N/B,1121.0
2019-04-08,512,14:17:00,Monday,Bathurst Stn,1,Mechanical,5,10.0,N/B,4483.0
2019-04-08,510,14:54:00,Monday,Spadina and Queens Quay,1,Mechanical,4,8.0,S/B,4519.0
2019-04-08,512,16:13:00,Monday,Gunns Loop,1,Mechanical,6,12.0,E/B,4423.0
2019-04-08,512,16:22:00,Monday,St. Clair STN,1,Mechanical,6,12.0,W/B,4504.0
2019-04-08,511,16:30:00,Monday,Bathurst / Queen,6,Emergency Services,5,10.0,S/B,1626.0
2019-04-08,505,16:31:00,Monday,Parliament and Dundas,7,Held By,4,8.0,E/B,8589.0
2019-04-08,501,16:33:00,Monday,Queen and Dowling,3,Diversion,14,19.0,W/B,4042.0
2019-04-08,505,16:44:00,Monday,Yonge and Dundas/Victoria,5,Investigation,4,8.0,E/B,8593.0
2019-04-08,505,16:44:00,Monday,Younge/Victoria and Dundas,5,Investigation,4,8.0,E/B,8593.0
2019-04-08,504,16:45:00,Monday,King/Atlantic,10,Overhead - Pantograph,219,226.0,B/W,4467.0
2019-04-08,506,16:49:00,Monday,Carlton / Jarvis,6,Emergency Services,17,22.0,E/B,4178.0
2019-04-08,504,17:20:00,Monday,Dufferin-Spadina,10,Overhead - Pantograph,144,151.0,B/W,4430.0
2019-04-08,510,17:28:00,Monday,King and Spadina,7,Held By,141,146.0,N/B,4451.0
2019-04-08,505,18:21:00,Monday,Dundas and University,8,General Delay,1,1.0,W/B,3101.0
2019-04-08,501,19:40:00,Monday,Queen and River,1,Mechanical,21,25.0,E/B,4100.0
2019-04-08,505,20:10:00,Monday,Shaw and Dundas,5,Investigation,1,1.0,N/B,8483.0
2019-04-08,501,20:30:00,Monday,Queen st,8,General Delay,5,10.0,B/W,4156.0
2019-04-08,512,20:45:00,Monday,St. Clair and Vaughn,7,Held By,8,16.0,E/B,4435.0
2019-04-08,501,20:59:00,Monday,Humber loop,6,Emergency Services,5,10.0,W/B,4513.0
2019-04-08,511,23:19:00,Monday,Dundas and Bathurst,5,Investigation,5,10.0,N/B,1068.0
2019-04-08,805,23:26:00,Monday,Leslie Barns,5,Investigation,1,1.0,S/B,4491.0
2019-04-09,505,00:16:00,Tuesday,Bay and Dundas,4,Utilized Off Route,7,14.0,E/B,8561.0
2019-04-09,510,00:30:00,Tuesday,charlotte loop,6,Emergency Services,8,16.0,S/B,4503.0
2019-04-09,301,02:09:00,Tuesday,Humber loop,5,Investigation,9,18.0,E/B,4010.0
2019-04-09,304,04:14:00,Tuesday,Dundas West Station Platform,5,Investigation,24,44.0,E/B,4492.0
2019-04-09,310,04:27:00,Tuesday,Spadina and Queensquay loop,5,Investigation,30,60.0,W/B,4409.0
2019-04-09,504,05:32:00,Tuesday,King / Parliament,1,Mechanical,6,12.0,W/B,4459.0
2019-04-09,506,06:03:00,Tuesday,Coxwell Ave. and Lower Gerrard,9,Late Leaving Garage,4,8.0,W/B,4148.0
2019-04-09,501,06:26:00,Tuesday,Gladstone / Queen,1,Mechanical,6,12.0,E/B,4123.0
2019-04-09,506,07:51:00,Tuesday,Coxwell Gerrard,1,Mechanical,4,12.0,E/B,4051.0
2019-04-09,501,08:12:00,Tuesday,Bouton / Queen,1,Mechanical,7,14.0,W/B,4169.0
2019-04-09,501,08:53:00,Tuesday,Queen / McCaul,5,Investigation,6,12.0,E/B,4410.0
2019-04-09,504,09:54:00,Tuesday,Dundas w stn,8,General Delay,7,14.0,E/B,4529.0
2019-04-09,504,10:07:00,Tuesday,Roncesvalles/Queen,7,Held By,5,8.0,E/B,4510.0
2019-04-09,506,10:29:00,Tuesday,Howard Park  Roncesvalles,7,Held By,10,18.0,W/B,4117.0
2019-04-09,501,11:03:00,Tuesday,Russell,1,Mechanical,6,12.0,E/B,4023.0
2019-04-09,510,11:20:00,Tuesday,Spadina and Richmond,1,Mechanical,4,8.0,S/B,4505.0
2019-04-09,504,11:39:00,Tuesday,King/trinity,5,Investigation,18,25.0,E/B,4433.0
2019-04-09,512,12:08:00,Tuesday,St Clair and Yonge,7,Held By,4,9.0,W/B,4506.0
2019-04-09,501,12:35:00,Tuesday,Queen and University,7,Held By,23,28.0,E/B,4195.0
