Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2020-09-15,71.0,22:32,Tuesday,TRETHEWEY AND BLACK CR,Road Blocked - NON-TTC Collision,17,34,,1079
2020-09-15,35.0,22:47,Tuesday,JANE AND FIRGROVE,General Delay,126,137,S,3224
2020-09-15,35.0,00:14,Tuesday,JANE AND CHURCH,Security,10,20,S,3580
2020-09-15,68.0,01:03,Tuesday,WARDEN AND FINCH,Road Blocked - NON-TTC Collision,32,49,N,8699
2020-09-15,36.0,01:03,Tuesday,FINCH STATION,Emergency Services,0,0,,3353
2020-09-15,24.0,01:23,Tuesday,VICTORIA PARK AND MCNI,Operations - Operator,10,30,N,8589
2020-09-15,35.0,01:42,Tuesday,JANE STATION,Operations - Operator,11,22,,3580
2020-09-16,300.0,03:33,Wednesday,WARDEN AND DANFORTH,Emergency Services,25,42,S,8007
2020-09-16,337.0,04:40,Wednesday,LAKE SHORE AND EIGHTH,Mechanical,15,30,N,7917
2020-09-16,73.0,05:04,Wednesday,ROYAL YORK STATION,Vision,21,39,N,8066
2020-09-16,16.0,05:27,Wednesday,WARDEN STATION,Operations - Operator,20,36,S,8480
2020-09-16,79.0,05:33,Wednesday,SCARLETT AND ST CLAIR,Operations - Operator,20,37,S,1536
2020-09-16,87.0,05:52,Wednesday,MAIN STATION,Mechanical,10,20,W,9232
2020-09-16,25.0,06:13,Wednesday,DON MILLS AND FINCH,Mechanical,9,16,N,8812
2020-09-16,39.0,06:30,Wednesday,MARKHAM AND SHEPPARD,Operations - Operator,4,6,,1335
2020-09-16,43.0,06:38,Wednesday,KENNEDY AND BERTRAND,Mechanical,15,30,S,8745
2020-09-16,47.0,06:59,Wednesday,LANSDOWNE AND WALLACE,Mechanical,12,24,S,1102
2020-09-16,89.0,07:23,Wednesday,WESTON AND LAWRENCE AV,Emergency Services,190,198,N,9043
2020-09-16,85.0,07:40,Wednesday,DON MILLS STATION,Mechanical,15,30,E,9072
2020-09-16,511.0,07:47,Wednesday,BATHURST AND QUEEN,Security,4,8,N,1411
2020-09-16,600.0,08:23,Wednesday,ELLESMERE AND MIDLAND,Mechanical,0,0,W,1397
2020-09-16,511.0,09:11,Wednesday,BATHURST STATION,Operations - Operator,4,8,S,1044
2020-09-16,506.0,09:27,Wednesday,GERRARD AND COXWELL,Cleaning,6,12,W,8957
2020-09-16,95.0,09:31,Wednesday,YORK MILLS STATION,Operations - Operator,20,40,W,3433
2020-09-16,52.0,10:18,Wednesday,LAWRENCE AND DUFFERIN,Mechanical,15,30,W,8197
2020-09-16,511.0,10:28,Wednesday,BATHURST STATION,Operations - Operator,4,8,N,1025
2020-09-16,39.0,10:31,Wednesday,FINCH AND MCCOWAN,Mechanical,6,15,E,3548
2020-09-16,95.0,10:39,Wednesday,ELLESMERE AND MCCOWAN,Operations - Operator,20,40,W,3473
2020-09-16,94.0,10:43,Wednesday,CASTLE FRANK STATION,Mechanical,15,30,W,3740
2020-09-16,36.0,10:46,Wednesday,FINCH AND DUFFERIN,Collision - TTC,5,10,W,9122
2020-09-16,133.0,10:51,Wednesday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3479
2020-09-16,35.0,10:56,Wednesday,JANE AND CHURCH,Emergency Services,7,14,S,9112
2020-09-16,84.0,10:56,Wednesday,SHEPPARD STATION,Mechanical,8,16,,3571
2020-09-16,133.0,11:11,Wednesday,MORNINGSIDE AND FINCH,Cleaning,11,22,W,3558
2020-09-16,29.0,11:26,Wednesday,DUFFERIN AND DANE,Collision - TTC,8,16,N,9044
2020-09-16,29.0,11:32,Wednesday,DUFFERIN AND QUEEN,Emergency Services,0,0,S,9026
2020-09-16,133.0,11:33,Wednesday,MORNINGSIDE AND FINCH,Cleaning,11,22,W,3517
2020-09-16,133.0,12:28,Wednesday,MORNINGSIDE AND FINCH,Cleaning,11,22,W,3438
2020-09-16,133.0,12:29,Wednesday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3467
2020-09-16,85.0,12:59,Wednesday,SHEPPARD AND SCUNTHORP,Collision - TTC,8,16,E,1662
2020-09-16,54.0,13:11,Wednesday,LAWRENCE AND GALLOWAY,Security,15,30,W,8898
2020-09-16,169.0,13:32,Wednesday,DON MILLS STATION,Operations - Operator,30,60,E,8205
2020-09-16,32.0,13:46,Wednesday,EGLINTON STATION,Mechanical,13,25,W,1053
2020-09-16,127.0,13:51,Wednesday,SPADINA BD STATION,General Delay,112,135,N,0
2020-09-16,52.0,13:53,Wednesday,THE WEST WAY AND MARTI,Mechanical,15,30,E,8212
2020-09-16,35.0,14:20,Wednesday,JANE AND FINCH,Mechanical,5,10,S,3705
2020-09-16,133.0,14:40,Wednesday,FINCH AND MORNINGSIDE,Cleaning,11,22,S,3490
2020-09-16,79.0,14:43,Wednesday,HENRIETTA AND CASTLETO,Mechanical,14,28,N,1068
2020-09-16,66.0,14:45,Wednesday,STEPHEN AND CLOVERHILL,General Delay,24,48,S,7940
2020-09-16,14.0,14:53,Wednesday,GLENCAIRN AND CALEDONI,Mechanical,15,30,E,1576
2020-09-16,76.0,14:57,Wednesday,ROYAL YORK STATION,Mechanical,12,24,S,7945
2020-09-16,45.0,14:58,Wednesday,KIPLING STATION,Investigation,34,48,,8033
2020-09-16,52.0,15:02,Wednesday,LAWRENCE AND DUFFERIN,Collision - TTC,6,21,W,8176
2020-09-16,165.0,15:16,Wednesday,WILSON AND MANIZA,Security,8,15,E,3365
2020-09-16,51.0,15:34,Wednesday,EGLINTON STATION,Mechanical,12,24,N,8307
2020-09-16,900.0,16:24,Wednesday,PEARSON AIRPORT,Mechanical,12,24,S,8035
2020-09-16,31.0,16:29,Wednesday,GREENWOOD STATION,Mechanical,10,20,,8513
2020-09-16,98.0,16:53,Wednesday,STEELES AND YONGE,Mechanical,20,33,E,8388
2020-09-16,29.0,16:55,Wednesday,DUFFERIN AND SPARROW,Collision - TTC,4,8,N,1103
2020-09-16,134.0,17:00,Wednesday,MARKHAM AND PROGRESS,Road Blocked - NON-TTC Collision,17,24,B,3156
2020-09-16,102.0,17:05,Wednesday,PROGRESS AND MARKHAM,Road Blocked - NON-TTC Collision,55,77,B,0
2020-09-16,29.0,17:09,Wednesday,WILSON STATION,Operations - Operator,4,8,,9035
2020-09-16,600.0,17:20,Wednesday,OVERLEA AND THORMCLIFF,General Delay,0,0,N,1307
2020-09-16,39.0,17:27,Wednesday,FINCH AND MCCOWAN,Mechanical,4,8,W,9061
2020-09-16,76.0,17:27,Wednesday,ROYAL YORK AND HILLSID,Security,8,16,S,7910
2020-09-16,39.0,17:27,Wednesday,FINCH AND MCCOWAN,Mechanical,4,8,W,9061
2020-09-16,168.0,17:39,Wednesday,OLD WESTON AND TURNBER,Emergency Services,12,24,N,1052
2020-09-16,39.0,17:40,Wednesday,FINCH AND LESLIE,Mechanical,7,9,E,3537
2020-09-16,98.0,18:05,Wednesday,WILLOWDALE AND STEELES,Road Blocked - NON-TTC Collision,69,93,N,0
2020-09-16,120.0,18:25,Wednesday,SHEPPARD AND JANE,Operations - Operator,30,60,E,3621
2020-09-16,24.0,18:25,Wednesday,VICTORIA PARK STATION,Mechanical,19,29,N,8543
2020-09-16,52.0,18:54,Wednesday,LAWRENCE AND KEELE,Mechanical,24,42,W,1252
2020-09-16,52.0,18:54,Wednesday,LAWRENCE AND KEELE,Mechanical,24,42,W,1252
2020-09-16,32.0,19:04,Wednesday,PINE AND LAWRENCE,Vision,10,20,E,1062
2020-09-16,25.0,19:51,Wednesday,PAPE STATION,Mechanical,10,20,S,8932
2020-09-16,25.0,19:51,Wednesday,PAPE STATION,Mechanical,10,20,N,8932
2020-09-16,121.0,20:33,Wednesday,MILL ST AND TRINITY,Operations - Operator,22,44,W,9212
2020-09-16,95.0,20:43,Wednesday,YORK MILLS STATION,Investigation,10,20,,3525
2020-09-16,31.0,21:02,Wednesday,GREENWOOD AND QUEEN,Investigation,12,24,S,8587
2020-09-16,68.0,23:21,Wednesday,WARDEN AND HUNTINGWOOD,Security,17,34,N,8921
2020-09-16,1.0,00:20,Wednesday,FINCH STATION,Mechanical,0,0,,8319
2020-09-16,161.0,01:27,Wednesday,DOVERCOURT AND SHANLY,Road Block - Non-TTC Collision,0,0,,1056
2020-09-17,65.0,02:20,Thursday,CASTLE FRANK STATION,Operations - Operator,13,26,S,8404
2020-09-17,300.0,02:42,Thursday,BRIMLEY AND DANFORTH,Emergency Services,0,0,S,8635
2020-09-17,506.0,03:10,Thursday,MAIN STATION,Cleaning,20,40,,1033
2020-09-17,320.0,03:30,Thursday,YONGE AND STEELES,Cleaning,3,6,W,8318
2020-09-17,7.0,04:41,Thursday,GREENWIN VILLAGE AND B,Mechanical,30,60,W,8161
2020-09-17,21.0,05:15,Thursday,SCARBOROUGH CENTRE STA,Operations - Operator,20,40,S,3443
2020-09-17,84.0,05:15,Thursday,SHEPPARD AND VITTI,Mechanical,6,12,E,3202
2020-09-17,47.0,05:20,Thursday,YORKDALE STATION,Operations - Operator,34,58,S,1415
2020-09-17,116.0,06:15,Thursday,MORNINGSIDE AND NIGHTS,Mechanical,13,26,N,8764
2020-09-17,116.0,06:20,Thursday,KENNEDY STATION,Operations - Operator,30,60,E,8862
2020-09-17,165.0,06:24,Thursday,WESTON AND ORMONT,Mechanical,5,6,E,3233
2020-09-17,116.0,06:35,Thursday,KENNEDY STATION,Mechanical,12,24,W,8812
2020-09-17,86.0,06:46,Thursday,KENNEDY STATION,Emergency Services,18,36,N,8755
2020-09-17,47.0,07:17,Thursday,LANSDOWNE AND QUEEN,Mechanical,24,48,S,1002
2020-09-17,100.0,07:22,Thursday,WYNFORD AND DON MILLS,Mechanical,14,30,E,8788
2020-09-17,48.0,07:40,Thursday,ROYAL YORK STATION,Operations - Operator,15,30,,7923
2020-09-17,95.0,07:42,Thursday,YORK MILLS AND LESLIE,Mechanical,8,16,E,3499
2020-09-17,11.0,08:26,Thursday,BAYVIEW AND LAWRENCE,Collision - TTC,18,36,S,8396
2020-09-17,160.0,08:57,Thursday,BATHURST AND TOWNSGATE,Cleaning,27,53,N,8201
2020-09-17,57.0,09:10,Thursday,MIDLAND AND SHEPPARD,Emergency Services,0,0,S,3116
2020-09-17,12.0,09:40,Thursday,VICTORIA PARK AND GERR,General Delay,21,29,E,8539
2020-09-17,17.0,10:19,Thursday,WARDEN AND STEELES,Mechanical,15,28,S,8964
2020-09-17,133.0,10:40,Thursday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3469
2020-09-17,48.0,10:47,Thursday,ROYAL YORK STATION,General Delay,22,44,W,7972
2020-09-17,105.0,10:47,Thursday,SHEPPARD WEST STATION,Mechanical,17,34,N,8219
2020-09-17,133.0,10:49,Thursday,MORNINGSIDE AND FINCH,Cleaning,11,22,W,3447
2020-09-17,133.0,10:51,Thursday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3461
2020-09-17,169.0,11:22,Thursday,DON MILLS STATION,Vision,30,60,W,8145
2020-09-17,133.0,11:33,Thursday,MORNINGSIDE AND FINCH,Cleaning,11,22,W,3452
2020-09-17,97.0,11:38,Thursday,MOORE PARK AND YONGE,Mechanical,30,60,W,8124
2020-09-17,32.0,11:46,Thursday,EGLINTON AND MARLEE,Mechanical,11,22,W,1576
2020-09-17,39.0,11:50,Thursday,FINCH AND KENNEDY,Emergency Services,16,32,E,9007
2020-09-17,79.0,12:00,Thursday,RUNNYMEDE STATION,Security,24,48,N,1254
2020-09-17,41.0,12:22,Thursday,KEELE AND TORO,Collision - TTC,8,15,N,9025
2020-09-17,133.0,12:28,Thursday,MORNINGSIDE AND FINCH,Cleaning,11,22,W,3559
2020-09-17,134.0,13:00,Thursday,SCARBOROUGH CENTRE STA,Mechanical,16,32,W,3446
2020-09-17,169.0,14:12,Thursday,DON MILLS STATION,Operations - Operator,30,60,W,1371
2020-09-17,102.0,14:25,Thursday,WARDEN STATION,Mechanical,5,10,,8546
2020-09-17,56.0,14:30,Thursday,EGLINTON STATION,Mechanical,20,40,N,1210
2020-09-17,115.0,14:33,Thursday,YORK MILLS STATION,Operations - Operator,24,48,E,8129
2020-09-17,72.0,14:57,Thursday,BIRCHMOUNT GARAGE,Operations - Operator,0,0,,8583
2020-09-17,43.0,15:04,Thursday,KENNEDY AND HUNTINGWOO,Emergency Services,10,20,S,8637
2020-09-17,41.0,15:19,Thursday,KEELE AND INGRAM,Security,8,15,N,9047
2020-09-17,76.0,15:28,Thursday,ROYAL YORK AND THE QUE,Emergency Services,30,60,N,8091
2020-09-17,927.0,15:30,Thursday,KIPLING STATION,Mechanical,9,18,S,3582
2020-09-17,25.0,15:41,Thursday,PAPE STATION,Mechanical,6,12,N,8654
2020-09-17,47.0,15:45,Thursday,CALEDONIA AND EGLINTON,Collision - TTC,13,27,S,1110
2020-09-17,84.0,15:54,Thursday,BRADSTOCK AND WESTON,Investigation,0,0,E,3632
2020-09-17,46.0,16:00,Thursday,MARTIN GROVE AND BELFI,General Delay,310,321,S,3176
2020-09-17,71.0,16:07,Thursday,RAY AND BARTONVILLE,Mechanical,9,18,N,1096
2020-09-17,54.0,16:11,Thursday,EGLINTON STATION,Mechanical,12,24,E,8908
2020-09-17,29.0,16:49,Thursday,DUFFERIN AND DUFFERIN,Collision - TTC,6,12,N,9140
2020-09-17,45.0,16:51,Thursday,BELFIELD AND MARTIN GR,Road Blocked - NON-TTC Collision,145,158,E,0
2020-09-17,84.0,17:37,Thursday,SHEPPARD AND WELBECK,Collision - TTC,30,60,W,3178
2020-09-17,116.0,17:44,Thursday,KENNEDY STATION,Emergency Services,8,16,,8651
2020-09-17,35.0,17:47,Thursday,JANE AND CHALKFARM,Mechanical,4,8,S,3581
2020-09-17,111.0,17:49,Thursday,EAST MALL AND EGLINTON,Road Blocked - NON-TTC Collision,13,26,S,8066
2020-09-17,32.0,18:25,Thursday,RENFORTH STATION,Mechanical,8,19,E,1048
2020-09-17,53.0,18:33,Thursday,STEELES AND VICTORIA P,Cleaning,6,12,W,9095
2020-09-17,86.0,18:33,Thursday,KINGSTON AND FAIRWOOD,Emergency Services,11,22,E,8922
2020-09-17,133.0,18:47,Thursday,FINCH AND MORNINGSIDE,Mechanical,11,22,W,3403
2020-09-17,29.0,18:48,Thursday,DUFFERIN AND ORFUS,Security,8,15,N,9054
2020-09-17,161.0,19:59,Thursday,ALLIANCE AND JANE,Vision,23,46,E,1011
2020-09-17,161.0,19:59,Thursday,ALLIANCE AND JANE,Vision,23,46,E,1011
2020-09-17,161.0,19:59,Thursday,ALLIANCE AND JANE,Vision,23,46,E,1011
2020-09-17,47.0,20:11,Thursday,CULFORD AND LAWRENCE,Operations - Operator,20,40,S,1146
2020-09-17,68.0,20:25,Thursday,WARDEN AND COMSTOCK,Operations - Operator,35,70,N,8659
2020-09-17,86.0,21:10,Thursday,EGLINTON AND TORRANCE,Emergency Services,11,22,W,8689
2020-09-17,76.0,21:13,Thursday,ROYAL YORK STATION,Security,0,0,,8610
2020-09-17,63.0,21:53,Thursday,OSSINGTON AND BLOOR,Collision - TTC,9,18,S,8349
2020-09-17,68.0,22:49,Thursday,WARDEN AND HWY 401,Road Block - Non-TTC Collision,174,197,,0
2020-09-17,35.0,00:50,Thursday,JANE AND YEWTREE,Road Block - Non-TTC Collision,0,0,,0
2020-09-17,63.0,00:51,Thursday,OSSINGTON AND DEWSON,Security,15,30,N,8360
2020-09-17,35.0,01:13,Thursday,JANE AND STEELES,General Delay,0,0,S,3252
2020-09-18,95.0,02:16,Friday,YORK MILLS AND OLD YOR,Mechanical,30,60,E,1652
2020-09-18,32.0,03:11,Friday,EGLINGTON AND KEELE,Mechanical,30,60,W,1073
2020-09-18,53.0,04:01,Friday,STEELES AND MARKHAM,Operations - Operator,30,60,W,0
2020-09-18,89.0,04:42,Friday,ST CLAIR STATION,Mechanical,30,60,E,1077
2020-09-18,71.0,05:51,Friday,ROCKCLIFF AND ALLIANCE,General Delay,80,100,W,0
2020-09-18,161.0,06:01,Friday,ST CLAIR AND BRIMLEY,Road Block - Non-TTC Collision,8,23,,3119
2020-09-18,102.0,06:01,Friday,ST CLAIR AND BRIMLEY,Road Blocked - NON-TTC Collision,248,256,B,0
2020-09-18,9.0,06:27,Friday,ST CLAIR AND BRIMLEY,Road Blocked - NON-TTC Collision,247,253,B,0
2020-09-18,102.0,06:52,Friday,CASTLE FRANK STATION,Mechanical,15,30,W,1135
2020-09-18,94.0,06:53,Friday,ST CLAIR AND BRIMLEY,Road Blocked - NON-TTC Collision,0,0,W,0
2020-09-18,12.0,07:50,Friday,GREENWIN AND REGATTA,Mechanical,8,16,W,8153
2020-09-18,7.0,08:07,Friday,PEARSON AIRPORT,Mechanical,18,36,E,8332
2020-09-18,52.0,08:45,Friday,MAPLE AND GLEN,General Delay,255,302,B,8146
2020-09-18,75.0,08:57,Friday,DANFORTH AND BARRINGTO,Emergency Services,10,20,W,8537
2020-09-18,23.0,09:56,Friday,MALVERN GARAGE,Collision - TTC,0,0,,1310
2020-09-18,95.0,10:06,Friday,SHEPPARD AND WARDEN,Cleaning,30,60,W,3432
2020-09-18,85.0,10:17,Friday,FINCH WEST STATION,Mechanical,6,11,W,3293
2020-09-18,36.0,10:25,Friday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3434
2020-09-18,133.0,10:34,Friday,SHEPPARD AND ATRIUM,Mechanical,30,60,W,9005
2020-09-18,85.0,10:37,Friday,ELLESMERE AND MIDLAND,Security,10,20,W,3469
2020-09-18,95.0,10:47,Friday,BATHURST AND ARDMORE,Mechanical,8,16,N,8334
2020-09-18,7.0,10:52,Friday,MCCOWAN AND MILNER,Emergency Services,7,14,S,3456
2020-09-18,129.0,11:13,Friday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3408
2020-09-18,133.0,11:28,Friday,KIPLING AND SNARESBROO,Security,12,24,S,8031
2020-09-18,45.0,11:34,Friday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3467
2020-09-18,133.0,11:41,Friday,MORNINGSIDE AND FINCH,Cleaning,11,22,W,3502
2020-09-18,133.0,11:53,Friday,OAKWOOD AND ST. CLAIR,Mechanical,12,24,S,8345
2020-09-18,163.0,12:25,Friday,KING AND SHAW (EAST OF,Security,7,14,E,8214
2020-09-18,63.0,13:01,Friday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3535
2020-09-18,133.0,13:48,Friday,MAIN STREET STATION,Emergency Services,20,40,W,8481
2020-09-18,20.0,13:59,Friday,BOMBAY LOOP,General Delay,20,40,S,1251
2020-09-18,61.0,14:00,Friday,BOMBAY LOOP,General Delay,20,40,S,1251
2020-09-18,61.0,14:02,Friday,VICTORIA PARK STATION,Operations - Operator,26,51,E,8582
2020-09-18,12.0,14:22,Friday,BATHURST STATION,Mechanical,8,16,N,8185
2020-09-18,7.0,14:40,Friday,EGLINTON WEST STATION,Mechanical,7,16,S,8100
2020-09-18,63.0,14:41,Friday,MARTIN GROVE AND TEDDI,Mechanical,16,32,W,8339
2020-09-18,52.0,14:44,Friday,KENNEDY STATION,Operations - Operator,29,59,W,8917
2020-09-18,116.0,14:44,Friday,EGLINTON GARAGE,Operations - Operator,30,60,,0
2020-09-18,116.0,15:04,Friday,MALVERN GARAGE,Mechanical,6,12,W,3540
2020-09-18,53.0,15:09,Friday,WILSON STATION,Mechanical,4,9,S,1028
2020-09-18,29.0,15:15,Friday,SCARBOROUGH CENTRE STA,Mechanical,7,15,S,3420
2020-09-18,134.0,15:20,Friday,DAVISVILLE STN / AVENU,Mechanical,0,0,N,1214
2020-09-18,600.0,15:31,Friday,CASTLE FRANK STATION,Collision - TTC,0,0,N,1079
2020-09-18,94.0,15:36,Friday,WARDEN AND HWY 401,Road Blocked - NON-TTC Collision,44,56,N,8940
2020-09-18,68.0,15:40,Friday,EGLINTON GARAGE,Operations - Operator,20,32,,0
2020-09-18,54.0,15:44,Friday,SAHEPPARD WEST STATION,Mechanical,17,34,N,1301
2020-09-18,117.0,15:46,Friday,WARDEN STATION,Security,20,40,,8542
2020-09-18,9.0,16:04,Friday,WESTON AND EGLINTON,General Delay,20,30,N,9140
2020-09-18,89.0,16:19,Friday,EGLINTON EAST OF KEELE,Mechanical,5,9,W,1088
2020-09-18,32.0,16:44,Friday,AVENUE AND JOICEY,Mechanical,14,28,S,8158
2020-09-18,61.0,16:57,Friday,1 BENVENUTO PLACE,Operations - Operator,30,60,N,1389
2020-09-18,5.0,16:57,Friday,GLENCAIRN STATION,Operations - Operator,24,48,E,1059
2020-09-18,14.0,17:19,Friday,ST CLAIR AND BRIMLEY,Mechanical,5,10,W,8561
2020-09-18,102.0,17:34,Friday,VAUGHAN AND ST CLAIR,Mechanical,6,12,N,1296
2020-09-18,90.0,17:46,Friday,YONGE AND GROVENOR,Collision - TTC,30,60,S,1283
2020-09-18,97.0,18:16,Friday,VICTORIA PARK AND STEE,Mechanical,10,29,,8957
2020-09-18,24.0,18:45,Friday,THORNCLIFFE PARK AND O,Collision - TTC,11,22,N,3121
2020-09-18,81.0,18:52,Friday,THORNCLIFFE PARK AND O,Collision - TTC,10,20,N,8541
2020-09-18,81.0,18:57,Friday,DAVISVILLE STATION,Mechanical,30,60,N,8218
2020-09-18,97.0,19:23,Friday,OSSINGTON STATION,Collision - TTC,29,59,W,1136
2020-09-18,161.0,20:03,Friday,MORNINGSIDE AND FINCH,Cleaning,9,18,N,1658
2020-09-18,133.0,20:04,Friday,MORTIMER AND LINSMORE,Emergency Services,20,40,E,3161
2020-09-18,62.0,20:11,Friday,KEELE AND LAWRENCE,Road Blocked - NON-TTC Collision,72,82,N,1503
2020-09-18,41.0,20:21,Friday,YORK MILLS STATION,Emergency Services,20,40,W,3584
2020-09-18,96.0,20:35,Friday,STRACHAN AND EAST LIBE,Road Block - Non-TTC Collision,363,384,S,0
2020-09-18,63.0,21:46,Friday,DUNDAS AND 427,Mechanical,14,28,E,3258
2020-09-18,927.0,22:06,Friday,TAPSCOTT AND BLACKWELL,Security,14,28,N,3474
2020-09-18,131.0,22:28,Friday,MAIN STREET STATION,Emergency Services,0,0,,9231
2020-09-18,62.0,23:14,Friday,KENNEDY AND VILLAGE GR,Road Blocked - NON-TTC Collision,49,63,N,0
2020-09-18,43.0,23:15,Friday,JANE AND CORNELL,Mechanical,9,18,N,3600
2020-09-18,35.0,23:41,Friday,BAYVIEW AND MILLWOOD,Emergency Services,25,50,N,8204
2020-09-18,11.0,00:44,Friday,SHERBOURNE AND LAKESHO,General Delay,38,55,S,8344
2020-09-18,75.0,01:22,Friday,JANE STATION,Emergency Services,0,0,,3232
2020-09-18,35.0,01:22,Friday,JANE STATION,Emergency Services,0,0,,3232
2020-09-19,61.0,02:51,Saturday,BOMBAY LOOP,General Delay,20,40,N,1251
2020-09-19,300.0,03:13,Saturday,THE WEST MALL AND BURN,Emergency Services,17,34,N,8872
2020-09-19,39.0,05:06,Saturday,NEILSON AND CROWTRAIL,Emergency Services,15,15,S,1239
2020-09-19,75.0,05:14,Saturday,SHERBOURNE AND LAKESHO,General Delay,118,120,S,0
2020-09-19,47.0,05:32,Saturday,MT DENNIS GARAGE,Mechanical,9,18,E,1133
2020-09-19,343.0,05:33,Saturday,BIRCHMOUNT AND MCNICOL,Investigation,0,0,S,8802
2020-09-19,45.0,06:25,Saturday,KIPLING BETWEEN FINCH,Road Blocked - NON-TTC Collision,230,241,B,0
2020-09-19,96.0,06:28,Saturday,YONGE AND YORK MILLS,Mechanical,20,40,,3611
2020-09-19,104.0,07:05,Saturday,FINCH AND WIMINGTON,Mechanical,15,30,W,8161
2020-09-19,999.0,07:06,Saturday,YONGE AND WANLESS,Collision - TTC,0,0,S,9145
2020-09-19,63.0,07:13,Saturday,OSSINGTON AND BLOOR,Mechanical,6,12,S,8210
2020-09-19,135.0,07:15,Saturday,WARDEN STATION,Mechanical,0,0,E,8587
2020-09-19,95.0,07:17,Saturday,YORK MILLS AND LAURENT,Mechanical,14,28,E,1225
2020-09-19,52.0,10:10,Saturday,LAWRENCE WEST STATION,Mechanical,10,20,W,8302
2020-09-19,64.0,10:58,Saturday,BIRCHMOUNT GARAGE,Operations - Operator,12,24,,8403
2020-09-19,32.0,11:16,Saturday,EGLINTON STATION,Investigation,0,0,,3725
2020-09-19,36.0,11:50,Saturday,HUMBERWOOD LOOP,Mechanical,7,14,E,3772
2020-09-19,90.0,12:00,Saturday,SCARBOROUGH TOWN CENTR,Mechanical,24,48,N,9201
2020-09-19,1.0,12:07,Saturday,ST CLAIR STATION,Mechanical,1,2,E,8390
2020-09-19,160.0,12:34,Saturday,ATKINSON AND SPRING GA,Investigation,36,72,S,1375
2020-09-19,52.0,12:48,Saturday,LAWRENCE AND KEELE (EA,Investigation,10,20,W,8147
2020-09-19,25.0,12:48,Saturday,DON MILLS AND LAWRENCE,Investigation,9,18,N,8785
2020-09-19,32.0,12:50,Saturday,EGLINTON AND GLENHOLM,Collision - TTC,6,10,W,1005
2020-09-19,17.0,13:38,Saturday,WARDEN STATION,Vision,15,30,S,8498
2020-09-19,32.0,14:08,Saturday,EGLINTON AND MUNICIPAL,Investigation,0,0,W,1100
2020-09-19,31.0,14:13,Saturday,GREENWOOD STATION,Security,20,40,N,3112
2020-09-19,53.0,14:24,Saturday,STEELES AND MCCOWAN,Investigation,6,11,W,3467
2020-09-19,600.0,14:28,Saturday,YONGE AND LAWRENCE,Emergency Services,0,0,N,3448
2020-09-19,36.0,14:55,Saturday,FINCH WEST STATION,Investigation,5,11,E,3269
2020-09-19,600.0,15:00,Saturday,YONGE NORTH OF CRANBRO,Mechanical,0,0,S,8332
2020-09-19,41.0,15:36,Saturday,ROGERS AND OLD WESTON,Mechanical,8,16,N,1012
2020-09-19,41.0,15:37,Saturday,ROGERS EAST OF SCOTT,Mechanical,8,16,W,7955
2020-09-19,94.0,15:42,Saturday,OSSINGTON STATION,Emergency Services,0,0,E,1031
2020-09-19,35.0,15:44,Saturday,JANE STATION,Security,0,0,N,3254
2020-09-19,52.0,15:46,Saturday,LAWRENCE WEST STATION,Mechanical,10,20,,8304
2020-09-19,600.0,16:06,Saturday,YONGE AND YORK MILLS,Mechanical,0,0,N,9016
2020-09-19,165.0,16:29,Saturday,WILSON AND BATHURST,Investigation,8,17,E,3626
2020-09-19,106.0,16:32,Saturday,PIONEER VILLAGE STATIO,Mechanical,11,22,E,1283
2020-09-19,7.0,16:51,Saturday,BATHURST AND HILLHURST,Collision - TTC,7,15,N,8314
2020-09-19,52.0,17:53,Saturday,LAWRENCE STATION,Security,17,32,S,8196
2020-09-19,39.0,17:57,Saturday,FINCH AND WILLOWDALE,Road Blocked - NON-TTC Collision,45,52,E,0
2020-09-19,69.0,18:10,Saturday,BIRCHMOUNT AND ST CLAI,Road Blocked - NON-TTC Collision,20,40,S,0
2020-09-19,37.0,18:51,Saturday,REXDALE AND BERGAMOT,Collision - TTC,14,28,E,7928
2020-09-19,37.0,18:55,Saturday,REXDALE AND BERGAMOT,Road Blocked - NON-TTC Collision,14,28,B,0
2020-09-19,24.0,19:47,Saturday,VICTORIA PARK AND YORK,Road Blocked - NON-TTC Collision,9,19,,3127
2020-09-19,111.0,19:48,Saturday,DUNDAS AND SUBWAY CRES,Security,20,40,E,8089
2020-09-19,165.0,20:51,Saturday,YORK MILLS STATION,Security,10,20,E,3589
2020-09-19,77.0,21:16,Saturday,RUNNYMEDE STATION,Emergency Services,0,0,,1006
2020-09-19,927.0,21:57,Saturday,STEELES AND MARTINGROV,Emergency Services,10,20,E,3652
2020-09-19,116.0,22:17,Saturday,KENNEDY STATION,Mechanical,9,18,,8942
2020-09-19,51.0,23:25,Saturday,EGLINTON AND BESSBOROU,Emergency Services,30,60,W,8324
2020-09-19,98.0,23:30,Saturday,GRANTBROOK AND FINCH,Mechanical,30,60,W,8312
