Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2020-08-22,32.0,13:42,Saturday,EGLINTON AND KEELE,Operations - Operator,24,48,W,1043
2020-08-22,97.0,13:42,Saturday,YORK MILLS STATION,Mechanical,30,60,N,8191
2020-08-22,32.0,13:47,Saturday,EGLINTON AND JANE,Emergency Services,0,0,W,1043
2020-08-22,89.0,13:59,Saturday,WESTON AND KNOBHILL,Security,10,20,N,1273
2020-08-22,999.0,14:17,Saturday,SHEPPARD AND YONGE,Collision - TTC,0,0,W,8959
2020-08-22,97.0,14:27,Saturday,YONGE AND GLENCAIRN,Investigation,30,60,N,8145
2020-08-22,133.0,14:29,Saturday,NEILSON AND SILVERBELL,Cleaning,9,18,S,3530
2020-08-22,68.0,14:54,Saturday,WARDEN AND EGLINTON,Operations - Operator,30,60,S,8779
2020-08-22,32.0,15:02,Saturday,EMMETT AND VERONA,Mechanical,24,48,W,1021
2020-08-22,999.0,15:43,Saturday,YONGE AND SHELDRAKE,Collision - TTC,0,0,N,9148
2020-08-22,999.0,16:26,Saturday,ST CLAIR AND YONGE,Emergency Services,0,0,E,1206
2020-08-22,123.0,17:18,Saturday,KIPLING STATION,Operations - Operator,20,40,N,0
2020-08-22,79.0,17:51,Saturday,SCARLETT AND BERNICE,Emergency Services,25,50,N,1353
2020-08-22,87.0,18:05,Saturday,EAST YORK ACRES,Collision - TTC,10,20,N,8493
2020-08-22,32.0,18:27,Saturday,EGLINTON AND FAIRLEIGH,Collision - TTC,9,18,W,1263
2020-08-22,160.0,18:45,Saturday,WILSON STATION,Operations - Operator,27,45,N,0
2020-08-22,73.0,18:52,Saturday,ROYAL YORK AND KINGSGR,Mechanical,11,26,N,8421
2020-08-22,50.0,19:19,Saturday,ISLINGTON STATION,Mechanical,30,60,W,8443
2020-08-22,70.0,19:28,Saturday,O'CONNOR AND MACHOCKIE,Road Blocked - NON-TTC Collision,98,118,E,0
2020-08-22,112.0,19:35,Saturday,KIPLING STATION,Operations - Operator,20,40,,0
2020-08-22,52.0,19:52,Saturday,LAWRENCE AND CULFORD,Security,10,20,W,1290
2020-08-22,52.0,20:06,Saturday,LAWRENCE WEST STATION,Mechanical,15,30,,8146
2020-08-22,102.0,20:36,Saturday,WARDEN STATION,Operations - Operator,10,20,W,8951
2020-08-22,108.0,21:55,Saturday,SHEPPARD AND KEELE,Mechanical,25,50,E,3624
2020-08-22,53.0,22:25,Saturday,FINCH STATION,Mechanical,20,40,,3541
2020-08-22,37.0,22:57,Saturday,BERGAMOT AND ISLINGTON,Mechanical,21,42,S,8456
2020-08-22,72.0,00:21,Saturday,WELLINGTON AND BAY,Mechanical,9,18,W,8543
2020-08-23,7.0,02:11,Sunday,PRINCESS GATE AND STRA,Road Blocked - NON-TTC Collision,30,60,S,8115
2020-08-23,100.0,02:30,Sunday,EGLINTON STATION,Operations - Operator,30,60,S,8908
2020-08-23,363.0,03:00,Sunday,KING AND STRACHAN,Roadblock by Collision - Non-TTC,154,184,,8334
2020-08-23,307.0,03:18,Sunday,BATHURST AND ST CLAIR,General Delay,20,40,N,8390
2020-08-23,95.0,08:22,Sunday,ELLESMERE AND MILITARY,Operations - Operator,21,42,,0
2020-08-23,12.0,08:46,Sunday,KENNEDY STATION,Mechanical,15,30,E,8498
2020-08-23,79.0,08:54,Sunday,SCARLETT AND EDINBOROU,Investigation,28,43,B,0
2020-08-23,85.0,09:02,Sunday,SHEPPARD AND YONGE,Road Blocked - NON-TTC Collision,27,47,W,0
2020-08-23,97.0,09:12,Sunday,YONGE AND YORK MILLS,Utilized Off Route,30,60,S,8117
2020-08-23,97.0,09:19,Sunday,YONGE AND SHEPPARD,Road Blocked - NON-TTC Collision,49,79,S,8117
2020-08-23,35.0,09:58,Sunday,PIONEER VILLAGE STATIO,Mechanical,10,20,S,3224
2020-08-23,95.0,10:05,Sunday,ELLESMERE AND MARKHAM,Operations - Operator,21,42,W,0
2020-08-23,54.0,11:43,Sunday,LAWRENCE AND BELLAMY,Security,17,34,W,8650
2020-08-23,78.0,12:27,Sunday,CARLUKE AND FIFESHIRE,Mechanical,30,60,N,8126
2020-08-23,74.0,12:42,Sunday,ST CLAIR STATION,Mechanical,18,36,,8313
2020-08-23,68.0,13:40,Sunday,ANGLUS GLEN COMMUNITY,Mechanical,30,60,S,8806
2020-08-23,34.0,14:04,Sunday,DON MILLS AND EGLINTON,Road Blocked - NON-TTC Collision,0,0,W,0
2020-08-23,25.0,14:13,Sunday,DON MILLS AND WYNFORD,Road Block - Non-TTC Collision,10,20,S,8779
2020-08-23,31.0,15:36,Sunday,GREENWOOD AND GERRARD,Road Blocked - NON-TTC Collision,10,20,S,8483
2020-08-23,122.0,16:35,Sunday,YORK MILLS STATION,Operations - Operator,30,60,,0
2020-08-23,95.0,17:12,Sunday,YORK MILLS STATION,Operations - Operator,15,30,E,0
2020-08-23,24.0,17:44,Sunday,VICTORIA PARK AND ROWE,Security,7,14,N,8591
2020-08-23,24.0,18:06,Sunday,VICTORIA PARK STATION,Operations - Operator,7,14,N,8955
2020-08-23,24.0,18:49,Sunday,VICTORIA PARK STATION,Operations - Operator,7,14,N,8955
2020-08-23,97.0,19:15,Sunday,YONGE AND STEELES,Mechanical,30,60,S,8317
2020-08-23,113.0,19:16,Sunday,BIRCHMOUNT GARAGE,Operations - Operator,20,40,,9211
2020-08-23,47.0,20:58,Sunday,DAVENPORT AND LANSDOWN,Road Blocked - NON-TTC Collision,152,172,S,1380
2020-08-23,34.0,21:08,Sunday,EGLINTON STATION,Mechanical,9,18,W,8636
2020-08-23,86.0,22:07,Sunday,KINGSTON AND CELESTE,Cleaning,10,20,,8860
2020-08-23,600.0,00:27,Sunday,YONGE AND YORK MILLS,Mechanical,0,0,S,9225
2020-08-23,32.0,01:00,Sunday,EMMETT AND VERONAL,Security,23,46,N,1031
2020-08-23,9.0,01:31,Sunday,WARDEN STATION,Emergency Services,0,0,,3139
2020-08-24,54.0,02:38,Monday,ROUGE HILL GO STATION,Operations - Operator,30,60,E,0
2020-08-24,352.0,04:02,Monday,PEARSON AIRPORT,Mechanical,30,60,E,8353
2020-08-24,35.0,04:04,Monday,PIONEER VILLAGE STATIO,Operations - Operator,16,32,S,0
2020-08-24,129.0,05:06,Monday,SCARBOROUGH CENTRE STA,Security,26,33,,0
2020-08-24,29.0,05:38,Monday,DUFFERIN AND COLLEGE,General Delay,757,762,,9022
2020-08-24,89.0,05:56,Monday,KEELE AND JUNCTION,Security,11,22,S,1053
2020-08-24,52.0,06:34,Monday,LAWRENCE AND BROOKHAVE,Mechanical,18,40,E,8211
2020-08-24,999.0,06:44,Monday,KING AND DOWLING,Collision - TTC,0,0,,603
2020-08-24,47.0,06:53,Monday,EARLSCOURT LOOP,Mechanical,12,24,S,1516
2020-08-24,165.0,07:10,Monday,YORK MILLS STATION,Collision - TTC,1,2,W,3614
2020-08-24,64.0,07:22,Monday,MAIN STREET STATION,Cleaning,10,20,S,9221
2020-08-24,23.0,07:50,Monday,MAIN STREET STATION,Vision,10,20,E,8959
2020-08-24,121.0,07:59,Monday,LAKESHORE AND CHERRY S,General Delay,0,0,W,8473
2020-08-24,111.0,08:00,Monday,KIPLING STATION,Mechanical,12,24,N,8086
2020-08-24,163.0,08:36,Monday,LAWRENCE WEST STATION,Mechanical,13,26,S,8363
2020-08-24,46.0,08:41,Monday,MARTIN GROVE AND STEEL,Mechanical,15,25,S,3624
2020-08-24,36.0,09:56,Monday,HUMBERWOOD LOOP,Security,5,10,S,9131
2020-08-24,96.0,10:08,Monday,YORK MILLS STATION,Mechanical,24,48,W,3653
2020-08-24,21.0,10:25,Monday,SCARBOROUGH TOWN CENTR,Operations - Operator,26,52,,1323
2020-08-24,54.0,10:27,Monday,EGLINTON AND VICTORIA,Collision - TTC,0,0,E,8668
2020-08-24,999.0,10:29,Monday,ARROW AND SHEPPARD,Collision - TTC,0,0,N,3245
2020-08-24,63.0,10:47,Monday,DAVENPORT AND ALBERTA,Collision - TTC,10,20,W,8170
2020-08-24,100.0,10:53,Monday,GRENOBLE AND VENDOME,Mechanical,9,18,W,8922
2020-08-24,112.0,11:05,Monday,RENFORTH STATION,Mechanical,24,48,S,8091
2020-08-24,23.0,11:19,Monday,DAWES AND DANFORTH,Collision - TTC,10,20,S,9230
2020-08-24,60.0,12:07,Monday,PIONEER VILLAGE STATIO,Cleaning,3,9,W,3237
2020-08-24,302.0,12:36,Monday,BINGHAM LOOP,Operations - Operator,30,60,E,0
2020-08-24,22.0,12:52,Monday,COXWELL AND GERRARD,Collision - TTC,8,17,S,8954
2020-08-24,63.0,13:49,Monday,OSSINGTON STATION,Collision - TTC,5,10,S,8383
2020-08-24,28.0,15:08,Monday,YONGE AND IMPERIAL,Mechanical,15,30,N,8347
2020-08-24,36.0,15:21,Monday,FINCH AND WILLINGTON,Security,7,16,E,9122
2020-08-24,71.0,15:33,Monday,BLOOR AND KENNEDY AVE,Collision - TTC,10,20,W,1007
2020-08-24,84.0,15:57,Monday,SHEPPARD STATION,Vision,0,0,W,3585
2020-08-24,37.0,15:59,Monday,ISLINGTON AND EGLINTON,Investigation,180,192,S,7943
2020-08-24,85.0,16:20,Monday,SHEPPARD AND BRENYON,Road Blocked - NON-TTC Collision,36,43,W,3409
2020-08-24,67.0,16:25,Monday,PHARMACY AND SURREY,Collision - TTC,10,20,S,8630
2020-08-24,21.0,16:46,Monday,BRIMLEY AND STEELES,Mechanical,12,24,S,1292
2020-08-24,130.0,17:06,Monday,SCARBOROUGH CENTRE STA,Security,26,48,N,0
2020-08-24,52.0,17:36,Monday,LAWRENCE WEST STATION,Mechanical,15,30,E,8134
2020-08-24,7.0,19:25,Monday,BATHURST AND FISHERVIL,Collision - TTC,8,14,N,8201
2020-08-24,129.0,19:28,Monday,MCCOWAN AND SANDHURST,Collision - TTC,22,48,N,3520
2020-08-24,44.0,19:29,Monday,BLOOR AND ROYAL YORK,Collision - TTC,15,30,E,8014
2020-08-24,107.0,20:00,Monday,SHEPPARD WEST STATION,Operations - Operator,30,60,S,3345
2020-08-24,115.0,20:20,Monday,YORK MILLS STATION,Operations - Operator,30,60,W,8348
2020-08-24,44.0,22:01,Monday,KIPLING STATION,Mechanical,5,10,N,7965
2020-08-24,52.0,22:09,Monday,WESTWOOD MALL BUS TERM,Vision,12,24,W,8325
2020-08-24,53.0,22:35,Monday,FINCH STATION,Mechanical,20,40,E,9015
2020-08-24,79.0,00:08,Monday,LAWRENCE AND PINE,Mechanical,15,30,S,1254
2020-08-24,116.0,01:25,Monday,MORNINGSIDE AND KINGST,Security,27,39,N,8916
2020-08-25,14.0,05:37,Tuesday,GLENCAIRN AND CALEDONI,Mechanical,20,40,E,1516
2020-08-25,47.0,05:53,Tuesday,EARLSCOURT LOOP,Mechanical,6,12,S,1080
2020-08-25,86.0,06:29,Tuesday,KENNEDY STATION,Mechanical,17,38,E,8679
2020-08-25,98.0,06:31,Tuesday,YONGE AND STEELES LOOP,Mechanical,19,39,,8165
2020-08-25,129.0,06:39,Tuesday,SCARBOROUGH CENTRE STA,Mechanical,5,10,N,3412
2020-08-25,75.0,06:50,Tuesday,AVENUE AND ROXBOROUGH,Security,12,24,N,8118
2020-08-25,91.0,06:58,Tuesday,WOODBINE AND O'CONNOR,Security,0,0,S,8941
2020-08-25,52.0,07:00,Tuesday,DIXON AND ROYAL YORK,Mechanical,18,36,E,8211
2020-08-25,110.0,07:43,Tuesday,ISLINGTON AND LAKE SHO,Security,15,30,S,8031
2020-08-25,32.0,07:56,Tuesday,PINE AND LAWRENCE,Mechanical,7,21,E,1575
2020-08-25,23.0,08:10,Tuesday,DAWES AND DANFORTH,General Delay,465,475,N,0
2020-08-25,36.0,08:24,Tuesday,FINCH AND CHAMPAGNE,Collision - TTC,5,11,W,3350
2020-08-25,47.0,08:45,Tuesday,LANSDOWNE AND DAVENPOR,Security,12,24,N,1092
2020-08-25,36.0,09:01,Tuesday,FINCH WEST STATION,Mechanical,5,10,W,9120
2020-08-25,29.0,10:15,Tuesday,DUFFERIN AND ST CLAIR,Collision - TTC,6,12,N,1412
2020-08-25,7.0,10:15,Tuesday,BATHURST AND SHEPPARD,Mechanical,12,24,N,1365
2020-08-25,98.0,10:54,Tuesday,STEELES AND YONGE,Emergency Services,22,44,,8128
2020-08-25,32.0,11:32,Tuesday,PINE AND LAWRENCE,Mechanical,11,22,E,1142
2020-08-25,54.0,11:37,Tuesday,LAWRENCE AND BIRCHMOUN,Collision - TTC,14,28,E,8642
2020-08-25,26.0,12:05,Tuesday,ANNETTE AND WILLARD,Security,24,48,W,1345
2020-08-25,72.0,12:20,Tuesday,PAPE AND QUEEN,Collision - TTC,19,38,N,3131
2020-08-25,121.0,12:45,Tuesday,ONTARIO AND REMEMBRANC,Collision - TTC,16,32,W,9224
2020-08-25,47.0,12:48,Tuesday,CALEDONIA AND LANSDOWN,Collision - TTC,15,30,N,1005
2020-08-25,25.0,12:49,Tuesday,PAPE AND O'CONNOR,Road Blocked - NON-TTC Collision,10,20,N,8859
2020-08-25,65.0,12:51,Tuesday,PARLIAMENT AND CARLTON,Collision - TTC,13,26,S,8524
2020-08-25,28.0,15:00,Tuesday,DON VALLEY BRICKWORKS,Mechanical,20,40,N,8732
2020-08-25,95.0,15:50,Tuesday,ELLESMERE AND MARKHAM,Operations - Operator,20,40,E,1255
2020-08-25,84.0,15:51,Tuesday,PIONEER VILLAGE STATIO,Mechanical,30,60,S,3216
2020-08-25,95.0,15:56,Tuesday,YORK MILLS AND DON MIL,Mechanical,20,40,E,3537
2020-08-25,34.0,16:44,Tuesday,EGLINTON AND BIRCHMOUN,Collision - TTC,17,34,E,8749
2020-08-25,115.0,17:11,Tuesday,YORK MILLS STATION,Security,30,60,W,1395
2020-08-25,41.0,17:51,Tuesday,HIGH PARK STATION,Collision - TTC,16,32,,9049
2020-08-25,116.0,17:52,Tuesday,KENNEDY STATION,Investigation,0,0,,8850
2020-08-25,67.0,17:59,Tuesday,PHARMACY AND ELLESMERE,Road Blocked - NON-TTC Collision,26,41,N,8633
2020-08-25,97.0,18:29,Tuesday,WILSON AND YONGE,Mechanical,30,60,E,1280
2020-08-25,24.0,18:45,Tuesday,VICTORIA PARK AND ARNC,Road Blocked - NON-TTC Collision,44,56,S,8963
2020-08-25,110.0,19:05,Tuesday,GARNETT JANES RD AND N,Investigation,451,469,E,8090
2020-08-25,11.0,19:42,Tuesday,SUNNYBROOK HOSPITAL,Mechanical,0,0,W,1319
2020-08-25,15.0,20:33,Tuesday,SHERWAY GARDENS,Security,15,30,E,7966
2020-08-25,14.0,21:16,Tuesday,DAVISVILLE STATION,Operations - Operator,20,40,E,1086
2020-08-25,75.0,22:08,Tuesday,LOWER JARVIS AND QUEEN,Security,17,34,N,1375
2020-08-25,999.0,22:34,Tuesday,DON MILLS STATION,Emergency Services,0,0,,3104
2020-08-25,54.0,22:38,Tuesday,LAWRENCE AND BELLAMY,Road Blocked - NON-TTC Collision,141,153,E,0
2020-08-25,127.0,22:59,Tuesday,SPADINA STATION,Collision - TTC,20,40,N,3481
2020-08-25,900.0,23:03,Tuesday,KIPLING STATION,Security,10,20,,8011
2020-08-25,36.0,23:04,Tuesday,FINCH AND OAKDALE,Mechanical,10,20,E,9133
2020-08-25,39.0,23:04,Tuesday,FINCH AND KENNEDY,Security,10,20,E,3407
2020-08-25,63.0,23:30,Tuesday,ATLANTIC AND KING,Security,15,25,N,8301
2020-08-25,36.0,01:20,Tuesday,FINCH AND DUFFERIN,Security,10,20,W,3629
2020-08-25,105.0,01:50,Tuesday,DUFFERIN AND FINCH,Investigation,30,50,N,8392
2020-08-26,300.0,03:26,Wednesday,DANFORTH AND LOGAN,Investigation,154,164,,0
2020-08-26,135.0,05:41,Wednesday,WARDEN AND DANFORTH RD,Emergency Services,20,40,N,8488
2020-08-26,23.0,06:22,Wednesday,DAWES AND GOWER,Security,10,20,N,3113
2020-08-26,64.0,07:58,Wednesday,WILLIAMSON AND WINEVA,General Delay,0,0,W,0
2020-08-26,123.0,09:23,Wednesday,NORTH QUEEN AND THE EA,Operations - Operator,12,24,W,8046
2020-08-26,165.0,09:50,Wednesday,YORK MILLS STATION - J,Mechanical,10,20,W,3619
2020-08-26,133.0,09:54,Wednesday,SCARBOROUGH CENTRE STA,Mechanical,11,22,,3424
2020-08-26,133.0,10:38,Wednesday,SCARBOROUGH CENTRE STA,Mechanical,11,22,,3491
2020-08-26,133.0,10:57,Wednesday,SCARBOROUGH CENTRE STA,Mechanical,11,22,,3553
2020-08-26,22.0,10:58,Wednesday,COXWELL AND UPPER GERR,Mechanical,8,17,N,9220
2020-08-26,36.0,11:14,Wednesday,FINCH WEST STATION,Mechanical,5,10,W,3342
2020-08-26,165.0,11:18,Wednesday,ORMONT AND WESTON,Investigation,10,20,,3652
2020-08-26,53.0,11:28,Wednesday,STEELES AND STAINES,Collision - TTC,19,39,W,1658
2020-08-26,133.0,11:46,Wednesday,NIGHTSTAR AND MORNINGS,Cleaning,11,22,S,3531
2020-08-26,24.0,11:47,Wednesday,SHEPPARD AND DON MILLS,Collision - TTC,10,20,W,9200
2020-08-26,165.0,11:51,Wednesday,ORMONT AND BARMAC DR,Emergency Services,10,20,S,3652
2020-08-26,165.0,12:48,Wednesday,WESTON AND ORMONT,Emergency Services,225,235,E,0
2020-08-26,92.0,13:15,Wednesday,QUEEN AND WOODBINE,General Delay,15,30,N,0
2020-08-26,53.0,13:15,Wednesday,MIDDLEFIELD AND STEELE,Operations - Operator,20,40,E,9085
2020-08-26,54.0,13:17,Wednesday,LAWRENCE AND LILIAN,Road Blocked - NON-TTC Collision,0,0,W,0
2020-08-26,36.0,13:37,Wednesday,FINCH WEST STATION,Mechanical,5,10,N,3349
2020-08-26,12.0,14:21,Wednesday,BIRCHMOUNT GARAGE,Operations - Operator,24,49,,0
2020-08-26,81.0,14:37,Wednesday,O'CONNER AND CADONNA (,Collision - TTC,5,13,W,8465
2020-08-26,41.0,15:17,Wednesday,PIONEER VILLAGE STATIO,Mechanical,12,24,N,9052
2020-08-26,32.0,15:36,Wednesday,WRIGHT AND GIBSON,Mechanical,19,29,N,1050
2020-08-26,39.0,15:55,Wednesday,FINCH AND ADIRONDACK G,Emergency Services,44,59,E,3413
2020-08-26,85.0,16:22,Wednesday,SHEPPARD AND W OF MARK,Security,6,13,W,3454
2020-08-26,16.0,16:32,Wednesday,WARDEN STATION,Mechanical,10,20,N,3166
2020-08-26,37.0,16:38,Wednesday,ISLINGTON STATION,Mechanical,15,30,S,8057
2020-08-26,84.0,16:46,Wednesday,BRADSTOCK AND WESTON,Operations - Operator,15,30,E,3183
2020-08-26,,16:54,Wednesday,25 MUTUAL ST ( QUEEN A,Utilized Off Route,1,1,,8907
2020-08-26,104.0,17:08,Wednesday,WILSON STATION,Mechanical,12,36,,1251
2020-08-26,12.0,18:26,Wednesday,VICTORIA PARK STATION,Mechanical,10,20,,8571
2020-08-26,165.0,18:28,Wednesday,STEELES AND OLD WESTON,Operations - Operator,0,0,S,3648
2020-08-26,32.0,18:30,Wednesday,EGLINTON AND JANE,Mechanical,10,20,W,3727
2020-08-26,39.0,18:41,Wednesday,FINCH AND VICTORIA PAR,Mechanical,7,9,E,1398
2020-08-26,66.0,19:15,Wednesday,OLD MILL STATION,Mechanical,35,65,S,8460
2020-08-26,29.0,19:17,Wednesday,WILSON STATION,Operations - Operator,26,56,,0
2020-08-26,134.0,19:21,Wednesday,STC BUS BAY,Mechanical,7,18,,1245
2020-08-26,29.0,19:21,Wednesday,WILSON STATION,Operations - Operator,23,36,,1208
2020-08-26,45.0,19:39,Wednesday,KIPLING STATION,Cleaning,15,30,N,7942
2020-08-26,60.0,19:40,Wednesday,STEELES AND MARKBROOK,Mechanical,9,18,W,3273
2020-08-26,9.0,20:01,Wednesday,SCARBOROUGH CENTRE STA,General Delay,20,39,,8483
2020-08-26,32.0,20:18,Wednesday,PINE AND LAWRENCE,Mechanical,20,30,N,1037
2020-08-26,29.0,20:32,Wednesday,DUFFERIN AND GEARY,Road Blocked - NON-TTC Collision,4,8,S,9038
2020-08-26,34.0,20:55,Wednesday,KENNEDY STATION,Collision - TTC,17,34,,8960
2020-08-26,34.0,21:08,Wednesday,KENNEDY STATION,Collision - TTC,7,14,E,8657
2020-08-26,29.0,21:13,Wednesday,DUFFERIN AT DANE,Mechanical,8,16,N,9023
2020-08-26,96.0,21:19,Wednesday,FINCH AND HUMBERLINE,Mechanical,15,35,W,3236
2020-08-26,96.0,21:22,Wednesday,WILSON STATION,Mechanical,20,40,W,3242
2020-08-26,34.0,21:49,Wednesday,EGLINTON AND SLOANE,Security,16,32,W,8943
2020-08-26,70.0,21:55,Wednesday,O'CONNER AND SUNRISE,Emergency Services,78,93,N,8801
2020-08-26,73.0,23:30,Wednesday,ROYAL YORK AND KING ST,Collision - TTC,20,40,S,8437
2020-08-26,121.0,23:39,Wednesday,SCOTT AND THE ESPLANAD,General Delay,119,133,,0
2020-08-26,16.0,23:39,Wednesday,SCARBOROUGH CENTRE STA,Mechanical,17,34,S,8581
2020-08-26,32.0,00:25,Wednesday,RENFORTH STATION,Mechanical,19,38,N,1020
2020-08-26,36.0,01:15,Wednesday,HUMBERWOOD LOOP,Emergency Services,11,22,S,3352
2020-08-26,329.0,01:30,Wednesday,DUFFERIN AND STEELES,Cleaning,30,0,S,1261
2020-08-26,86.0,01:31,Wednesday,KINGSTON AND GALLOWAY,Security,10,20,E,8942
2020-08-26,63.0,01:37,Wednesday,OSSINGTON AND DUNDAS,Mechanical,10,20,W,8305
2020-08-27,160.0,02:03,Thursday,WILSON STATION,Mechanical,25,50,N,1276
2020-08-27,53.0,02:08,Thursday,STEELES AND LESLIE,Mechanical,21,42,W,1255
2020-08-27,363.0,02:16,Thursday,OSSINGTON STATION,Mechanical,26,26,S,1315
2020-08-27,7.0,02:24,Thursday,STEELES W OF YONGE,Operations - Operator,30,30,E,8115
2020-08-27,320.0,03:03,Thursday,YONGE AND WILSON,Emergency Services,3,7,S,8324
2020-08-27,300.0,04:30,Thursday,BLOOR AND ROYAL YORK,Cleaning,25,42,W,8001
2020-08-27,85.0,04:32,Thursday,MEADOWVALE LOOP,Operations - Operator,29,45,,3557
2020-08-27,90.0,05:31,Thursday,BELLAMY AND BRIMORTON,Mechanical,18,36,S,8581
2020-08-27,118.0,06:10,Thursday,WILSON STATION,Operations - Operator,30,60,,3187
2020-08-27,32.0,06:28,Thursday,EGLINTON AND CALEDONIA,Security,6,10,E,1265
2020-08-27,54.0,07:21,Thursday,EGLINTON STATION,Late Leaving Garage - Operator,20,30,W,8927
2020-08-27,54.0,07:21,Thursday,EGLINTON STATION,Late Leaving Garage - Operator,20,30,E,8927
2020-08-27,118.0,07:32,Thursday,WILSON STATION,Operations - Operator,30,60,W,3187
2020-08-27,54.0,07:52,Thursday,EGLINTON STATION,Late Leaving Garage - Operator,20,31,E,8882
2020-08-27,79.0,07:59,Thursday,PINE AND LAWRENCE,Mechanical,17,26,S,1016
2020-08-27,84.0,08:02,Thursday,WESTON AND BRADSTOCK,Mechanical,12,23,S,3302
2020-08-27,34.0,08:16,Thursday,EGLINTON AND LEBOVIC,Investigation,12,24,E,8663
2020-08-27,36.0,08:17,Thursday,FINCH WEST STATION,Cleaning,5,10,,9102
2020-08-27,32.0,08:19,Thursday,EGLINTON AND OLD FORES,Collision - TTC,11,16,W,1142
2020-08-27,7.0,08:30,Thursday,BATHURST STATION,Operations - Operator,12,24,,1355
2020-08-27,43.0,09:31,Thursday,SCARBOROUGH CENTRE STA,Operations - Operator,21,42,N,8908
2020-08-27,22.0,10:01,Thursday,COXWELL STATION,Mechanical,0,0,S,8469
2020-08-27,52.0,10:35,Thursday,AIRPORT AND JETLINER,Vision,15,30,E,8392
2020-08-27,35.0,10:35,Thursday,PIONEER VILLAGE STATIO,Mechanical,1,7,S,3723
2020-08-27,43.0,10:41,Thursday,MIDLAND AND STEELES,Mechanical,10,20,N,8682
2020-08-27,120.0,10:52,Thursday,SHEPPARD AND NORTHOVER,General Delay,134,164,E,0
2020-08-27,36.0,10:55,Thursday,FINCH AND SIGNET,Mechanical,7,13,E,3611
2020-08-27,5.0,11:10,Thursday,AVENUE AND EDMUND,Mechanical,30,60,N,8141
2020-08-27,37.0,11:18,Thursday,ISLINGTON STATION,Operations - Operator,22,45,S,8079
2020-08-27,60.0,11:19,Thursday,STEELES AND IRONDALE,Road Blocked - NON-TTC Collision,15,24,E,0
2020-08-27,111.0,11:45,Thursday,MARTINGROVE AND EGLINT,Road Blocked - NON-TTC Collision,16,32,S,8089
2020-08-27,96.0,11:53,Thursday,CARRIER LOOP,Operations - Operator,24,48,W,3180
2020-08-27,36.0,12:14,Thursday,FINCH AND DRIFTWOOD,Vision,6,12,W,9104
2020-08-27,12.0,12:15,Thursday,KINGSTON AND VICTORIA,Investigation,25,50,E,8595
2020-08-27,96.0,12:20,Thursday,YORK MILLS STATION,Operations - Operator,24,48,W,3244
2020-08-27,900.0,12:39,Thursday,KIPLING STATION,Operations - Operator,22,44,N,0
2020-08-27,189.0,12:40,Thursday,HIGH PARK STATION,Operations - Operator,25,50,N,0
2020-08-27,52.0,12:44,Thursday,AIRPORT AND DERRY,Road Blocked - NON-TTC Collision,0,0,W,0
2020-08-27,90.0,12:59,Thursday,ST CLAIR WEST STATION,Security,10,20,,1381
2020-08-27,12.0,13:09,Thursday,KINGSTON AND BINGHAM,Security,12,25,W,9212
2020-08-27,163.0,13:39,Thursday,LAWRENCE WEST STATION,Mechanical,12,24,S,8314
2020-08-27,73.0,13:49,Thursday,ROYAL YORK STATION,Operations - Operator,25,50,N,8085
2020-08-27,37.0,13:55,Thursday,ISLINGTON AND ELMHURST,Operations - Operator,27,54,N,8032
2020-08-27,129.0,13:57,Thursday,MCCOWAN AND STEELES,Mechanical,12,24,S,3553
2020-08-27,53.0,14:11,Thursday,YONGE AND DREWERY,Investigation,7,14,S,9074
2020-08-27,47.0,14:15,Thursday,LANSDOWNE AND DAVENPOR,Mechanical,15,30,N,1536
2020-08-27,76.0,14:41,Thursday,ROYAL YORK AND MIMICO,Mechanical,10,20,W,8605
2020-08-27,6.0,15:00,Thursday,QUEENS QUAY AND BONNYC,General Delay,268,278,S,0
2020-08-27,108.0,15:23,Thursday,PIONEER VILLAGE STATIO,Mechanical,9,17,S,3275
2020-08-27,86.0,15:27,Thursday,KENNEDY STATION,Operations - Operator,25,50,E,8943
2020-08-27,39.0,15:44,Thursday,FINCH AND BIRCHMOUNT,Mechanical,16,32,E,3499
2020-08-27,126.0,15:50,Thursday,CHRISTIE STATION,Collision - TTC,17,24,,1001
2020-08-27,121.0,15:51,Thursday,CHERRY AND LAKESHORE,General Delay,14,28,S,8504
2020-08-27,32.0,15:52,Thursday,EGLINTON AND TRETHEWAY,Security,17,28,E,1102
2020-08-27,123.0,15:54,Thursday,KIPLING STATION,Mechanical,16,32,S,8448
2020-08-27,162.0,16:03,Thursday,LAWRENCE AND YONGE,Emergency Services,0,0,E,8322
2020-08-27,95.0,16:05,Thursday,ELLESMERE STATION,Mechanical,10,21,N,1320
2020-08-27,79.0,16:14,Thursday,ST CLAIR AND MOULD,Collision - TTC,14,28,E,1031
2020-08-27,63.0,16:29,Thursday,OAKWOOD AND ROSEMOUNT,Investigation,5,10,S,8365
2020-08-27,91.0,16:42,Thursday,WOODBINE AND O'CONNER,Collision - TTC,18,32,S,8621
2020-08-27,112.0,17:15,Thursday,KIPLING STATION,Operations - Operator,20,40,S,8057
2020-08-27,54.0,17:17,Thursday,LAWRENCE AND MARKHAM,Collision - TTC,12,25,E,8766
2020-08-27,111.0,17:50,Thursday,KIPLING STATION,Mechanical,13,26,N,7932
