Report Date,Route,Time,Day,Location,Incident ID,Incident,Delay,Gap,Direction,Vehicle
2019-04-09,186,06:58:00,Tuesday,Humber College,9,,9.0,19.0,E/B,3333.0
2019-04-09,939,07:00:00,Tuesday,McCowan and under SRT Bridge,3,Diversion,,,S/B,1688.0
2019-04-09,130,07:00:00,Tuesday,130 Middlefield Route-All Branch,3,Diversion,300.0,320.0,S/B,1596.0
2019-04-09,50,07:00:00,Tuesday,50 route,8,General Delay,20.0,45.0,B/W,7953.0
2019-04-09,132,07:00:00,Tuesday,132 Milner Route-All Branch,3,Diversion,300.0,320.0,S/B,1548.0
2019-04-09,21,07:05:00,Tuesday,STC,1,Mechanical,8.0,16.0,N/B,1513.0
2019-04-09,100,07:07:00,Tuesday,Pottery/Broadview,6,Emergency Services,3.0,7.0,S/B,8888.0
2019-04-09,995,07:13:00,Tuesday,Scarb. Coll. Loop at Military Trail,9,,11.0,22.0,W/B,1655.0
2019-04-09,95,07:18:00,Tuesday,Morningside at Ellsmere,1,Mechanical,8.0,16.0,W/B,1782.0
2019-04-09,28,07:20:00,Tuesday,Davisville Station,1,Mechanical,20.0,40.0,S/B,1288.0
2019-04-09,954,07:24:00,Tuesday,Lawrence East RT,1,Mechanical,9.0,18.0,EB,8815.0
2019-04-09,41,07:25:00,Tuesday,Keele and Eglinton,8,General Delay,10.0,20.0,B/W,
2019-04-09,32,07:29:00,Tuesday,Dufferin and Eglinton,6,Emergency Services,12.0,21.0,W/B,1269.0
2019-04-09,985,07:29:00,Tuesday,stc,1,Mechanical,10.0,20.0,W/B,9097.0
2019-04-09,48,07:30:00,Tuesday,Anglesey at Wimbleeton,3,Diversion,1.0,1.0,B/W,8420.0
2019-04-09,96,07:37:00,Tuesday,Bathurst and Wilson,5,Investigation,18.0,37.0,W/B,3284.0
2019-04-09,939,07:52:00,Tuesday,McCowan and Sheppard,1,Mechanical,8.0,16.0,E/B,1649.0
2019-04-09,90,08:00:00,Tuesday,st clair wstn / oakwood loop,8,General Delay,4.0,7.0,B/W,
2019-04-09,160,08:00:00,Tuesday,wilson stn / clarke,3,Diversion,480.0,510.0,N/B,8107.0
2019-04-09,160,08:00:00,Tuesday,wilson stn / clarke,8,General Delay,8.0,18.0,B/W,
2019-04-09,97,08:15:00,Tuesday,YONGE ST. AT QUEEN'S QUAY to York Mills Station,8,General Delay,18.0,38.0,B/W,
2019-04-09,952,08:20:00,Tuesday,T3,1,Mechanical,11.0,22.0,,1399.0
2019-04-09,984,08:23:00,Tuesday,Weston & Bradstock,1,Mechanical,10.0,20.0,E/B,1292.0
2019-04-09,24,08:30:00,Tuesday,Victoria park and Eglintion,8,General Delay,7.0,14.0,S/B,
2019-04-09,131,08:34:00,Tuesday,McLevin and Malvern,3,Diversion,113.0,123.0,BV,3464.0
2019-04-09,34,09:00:00,Tuesday,Route 34- Eglinton East,8,General Delay,18.0,22.0,B/W,
2019-04-09,935,09:00:00,Tuesday,Jane & Eglinton,3,Diversion,27.0,37.0,N/B,3176.0
2019-04-09,75,09:00:00,Tuesday,queen / maple,8,General Delay,5.0,11.0,B/W,
2019-04-09,35,09:00:00,Tuesday,Jane & Eglinton,3,Diversion,25.0,43.0,N/B,3153.0
2019-04-09,129,09:23:00,Tuesday,McCowan and Sheppard,1,Mechanical,6.0,13.0,N/B,3466.0
2019-04-09,29,09:30:00,Tuesday,Dufferin & Shanly,1,Mechanical,8.0,15.0,S/B,9140.0
2019-04-09,134,09:31:00,Tuesday,Progress at Sheppard,3,Diversion,20.0,40.0,E/B,9083.0
2019-04-09,924,09:35:00,Tuesday,lawrance and Victoria park,1,Mechanical,10.0,20.0,S/B,8466.0
2019-04-09,62,09:44:00,Tuesday,Main Station,1,Mechanical,14.0,35.0,NB,8560.0
2019-04-09,165,10:26:00,Tuesday,Barmac and Steeles,1,Mechanical,10.0,20.0,E/B,3295.0
2019-04-09,60,10:43:00,Tuesday,Pioneer Village,1,Mechanical,5.0,10.0,E/B,3329.0
2019-04-09,115,10:56:00,Tuesday,Silver hills,1,Mechanical,20.0,40.0,,1226.0
2019-04-09,52,11:06:00,Tuesday,Keele and Lawrence,1,Mechanical,11.0,22.0,,8373.0
2019-04-09,32,11:12:00,Tuesday,Dynevor Road and Eglinton,6,Emergency Services,11.0,22.0,E/B,1101.0
2019-04-09,66,11:15:00,Tuesday,Park lawn at Queensway `,1,Mechanical,15.0,30.0,B/W,8021.0
2019-04-09,130,11:16:00,Tuesday,STC,1,Mechanical,19.0,38.0,N/B,1596.0
2019-04-09,36,11:24:00,Tuesday,HWLP,1,Mechanical,5.0,10.0,W/B,3228.0
2019-04-09,84,11:27:00,Tuesday,Keele,5,Investigation,5.0,10.0,W/B,3181.0
2019-04-09,935,11:30:00,Tuesday,Entire 935 Route Both Ways,8,General Delay,18.0,26.0,B/W,
2019-04-09,35,11:30:00,Tuesday,Entire 35 Jane Route Both Ways,8,General Delay,12.0,24.0,B/W,
2019-04-09,35,11:35:00,Tuesday,Jane & Maple Leaf,3,Diversion,229.0,236.0,B/W,
2019-04-09,935,11:35:00,Tuesday,Jane & Maple Leaf,3,Diversion,229.0,239.0,B/W,
2019-04-09,79,11:59:00,Tuesday,Pine & Lawrence,1,Mechanical,24.0,48.0,S/B,1095.0
2019-04-09,45,12:00:00,Tuesday,ENTIRE ROUTE,8,General Delay,10.0,30.0,B/W,
2019-04-09,47,12:05:00,Tuesday,Lansdowne and College,5,Investigation,7.0,15.0,N/B,1008.0
2019-04-09,32,12:07:00,Tuesday,Eglinton West Stn,1,Mechanical,11.0,22.0,E/B,1359.0
2019-04-09,36,12:10:00,Tuesday,Arrow,1,Mechanical,5.0,10.0,W/B,3140.0
2019-04-09,16,12:20:00,Tuesday,Danforth / Midland Railway Crossing,3,Diversion,12.0,24.0,B/W,8559.0
2019-04-09,110,12:28:00,Tuesday,Longbranch `,1,Mechanical,18.0,26.0,E/B,8041.0
2019-04-09,98,12:31:00,Tuesday,Goulding Ave and Cactus Ave,3,Diversion,30.0,60.0,S/B,
2019-04-09,40,12:37:00,Tuesday,Dundas west,1,Mechanical,7.0,14.0,B/W,8613.0
2019-04-09,36,12:38:00,Tuesday,Jane,1,Mechanical,5.0,10.0,W/B,9110.0
2019-04-09,57,12:46:00,Tuesday,Midland and Silverstar Blvd,5,Investigation,13.0,26.0,N/B,3118.0
2019-04-09,25,12:59:00,Tuesday,George henry Blvd.,5,Investigation,9.0,18.0,S/B,8806.0
2019-04-09,32,13:09:00,Tuesday,ESTN,1,Mechanical,11.0,22.0,W/B,1068.0
2019-04-09,32,13:43:00,Tuesday,Eglinton West Stn.,5,Investigation,13.0,26.0,W/B,1269.0
2019-04-09,32,13:43:00,Tuesday,Eglinton West Stn.,1,Mechanical,13.0,26.0,W/B,1058.0
2019-04-09,54,13:55:00,Tuesday,LAWA,1,Mechanical,12.0,24.0,W/B,3128.0
2019-04-09,75,14:00:00,Tuesday,Route 75,8,General Delay,15.0,21.0,B/W,
2019-04-09,109,14:00:00,Tuesday,Route 109,8,General Delay,15.0,27.0,B/W,
2019-04-09,90,14:00:00,Tuesday,Route 90,8,General Delay,11.0,16.0,B/W,
2019-04-09,7,14:00:00,Tuesday,Route 7,8,General Delay,8.0,15.0,B/W,
2019-04-09,53,14:30:00,Tuesday,PAMK,1,Mechanical,5.0,17.0,W/B,1802.0
2019-04-09,87,14:33:00,Tuesday,Broadview Station.,5,Investigation,10.0,20.0,E/B,9214.0
2019-04-09,995,14:33:00,Tuesday,SCLP,1,Mechanical,15.0,30.0,W/B,1726.0
2019-04-09,53,14:35:00,Tuesday,Steeles and McCowan,1,Mechanical,23.0,46.0,W/B,1323.0
2019-04-09,54,14:45:00,Tuesday,LWDM,1,Mechanical,12.0,24.0,W/B,3128.0
2019-04-09,41,14:45:00,Tuesday,Starting Point FESTN and KSTN,8,General Delay,10.0,20.0,B/W,
2019-04-09,52,14:50:00,Tuesday,Lawrence west station,1,Mechanical,12.0,35.0,E/B,8388.0
2019-04-09,70,15:00:00,Tuesday,Coxwell STN to Warden STN and Pharmacy/Craighton,8,General Delay,20.0,37.0,B/W,
2019-04-09,14,15:00:00,Tuesday,Starting point for route,8,General Delay,10.0,20.0,B/W,
2019-04-09,52,15:00:00,Tuesday,Jane and Lawrence,8,General Delay,20.0,40.0,B/W,
2019-04-09,952,15:00:00,Tuesday,Lawrence and Jane,8,General Delay,18.0,30.0,B/W,
2019-04-09,25,15:00:00,Tuesday,Pape STN to Freshmeadow Dr/Don Mills Rd,8,General Delay,15.0,21.0,B/W,
2019-04-09,925,15:00:00,Tuesday,Pape STN to Freshmeadow Dr/Don Mills Rd,8,General Delay,15.0,23.0,B/W,
2019-04-09,939,15:00:00,Tuesday,Mccowan and Finch,1,Mechanical,9.0,20.0,W/B,1607.0
2019-04-09,122,15:00:00,Tuesday,Yorkmills station to Roywood,8,General Delay,20.0,32.0,B/W,
2019-04-09,924,15:11:00,Tuesday,Victoria Pk Station,1,Mechanical,9.0,18.0,N/B,9224.0
2019-04-09,952,15:12:00,Tuesday,Lawrence station,1,Mechanical,12.0,24.0,W/B,1241.0
2019-04-09,32,15:14:00,Tuesday,Jane and Emmett,5,Investigation,9.0,18.0,E/B,1379.0
2019-04-09,23,15:21:00,Tuesday,Dawes Road / RXDR,9,,8.0,16.0,S/B,8529.0
2019-04-09,124,15:25:00,Tuesday,Lawrence stn,1,Mechanical,8.0,16.0,E/B,8146.0
2019-04-09,116,15:39:00,Tuesday,Morningside & Lawrence,9,,9.0,18.0,S/B,8790.0
2019-04-09,952,16:00:00,Tuesday,lawrence station,9,,12.0,24.0,W/B,8139.0
2019-04-09,89,16:00:00,Tuesday,Entire Route,8,General Delay,15.0,30.0,BW,
2019-04-09,985,16:00:00,Tuesday,Between DONS and STC,8,General Delay,25.0,30.0,B/W,
2019-04-09,41,16:00:00,Tuesday,Entire Route,8,General Delay,25.0,50.0,BW,
2019-04-09,52,16:00:00,Tuesday,Keele and Lawrence,1,Mechanical,12.0,25.0,E/B,8203.0
2019-04-09,36,16:00:00,Tuesday,Signet and Finch,8,General Delay,15.0,20.0,,
2019-04-09,7,16:11:00,Tuesday,Bathurst & Lytton,5,Investigation,8.0,15.0,N/B,1228.0
2019-04-09,41,16:20:00,Tuesday,PVST,4,Utilized Off Route,1.0,1.0,S/B,9021.0
2019-04-09,52,16:21:00,Tuesday,Lawrence and Keele,1,Mechanical,12.0,19.0,W/B,1387.0
2019-04-09,47,16:30:00,Tuesday,Seaforth and Lansdowne,3,Diversion,510.0,530.0,S/B,
2019-04-09,945,16:31:00,Tuesday,Kipling Station,1,Mechanical,8.0,16.0,N/B,8078.0
2019-04-09,702,17:00:00,Tuesday,Kipling Station,4,Utilized Off Route,1.0,1.0,B/W,7965.0
2019-04-09,44,17:00:00,Tuesday,CSSL,4,Utilized Off Route,5.0,10.0,N/B,8419.0
2019-04-09,37,17:01:00,Tuesday,Woodbine Casino,5,Investigation,20.0,40.0,,8614.0
2019-04-09,97,17:09:00,Tuesday,Ykmls to Queens Quay,8,General Delay,15.0,45.0,B/W,
2019-04-09,111,17:10:00,Tuesday,Kipling Station,4,Utilized Off Route,10.0,20.0,N/B,7952.0
2019-04-09,29,17:15:00,Tuesday,Dufferin and Hunter,5,Investigation,8.0,15.0,S/B,9144.0
2019-04-09,954,17:21:00,Tuesday,RTLS,1,Mechanical,11.0,22.0,E/B,8827.0
2019-04-09,87,17:25:00,Tuesday,Main Station.,1,Mechanical,5.0,10.0,W/B,8403.0
2019-04-09,21,17:26:00,Tuesday,BMST,1,Mechanical,9.0,18.0,S/B,3460.0
2019-04-09,43,17:27:00,Tuesday,Passmore and Kennedy,1,Mechanical,20.0,40.0,SB,8632.0
2019-04-09,53,17:30:00,Tuesday,PAMK,1,Mechanical,5.0,10.0,W/B,1686.0
2019-04-09,39,17:30:00,Tuesday,Sandhurst Circle east and Finch,5,Investigation,14.0,28.0,W/B,1807.0
2019-04-09,134,17:39:00,Tuesday,STC,1,Mechanical,16.0,32.0,E/B,9080.0
2019-04-09,97,18:00:00,Tuesday,Gerrard and Yonge,3,Diversion,170.0,200.0,N/B,
2019-04-09,54,18:12:00,Tuesday,Star Spray,9,,9.0,18.0,EB,8635.0
2019-04-09,43,18:20:00,Tuesday,Scarborough Town Center,1,Mechanical,10.0,20.0,EB,8880.0
2019-04-09,954,18:33:00,Tuesday,Starspray,9,,9.0,18.0,WB,8778.0
2019-04-09,133,19:03:00,Tuesday,STC,1,Mechanical,8.0,17.0,W/B,3436.0
2019-04-09,134,19:11:00,Tuesday,Progress and Markham,1,Mechanical,26.0,54.0,E/B,3461.0
2019-04-09,116,19:30:00,Tuesday,Kennedy Station,5,Investigation,10.0,20.0,E/B,8801.0
2019-04-09,95,20:00:00,Tuesday,Military Trail and Ellesmere Rd,1,Mechanical,14.0,28.0,E/B,1710.0
2019-04-09,63,20:34:00,Tuesday,Oakwood and Vaughan,6,Emergency Services,10.0,20.0,N/B,1237.0
2019-04-09,161,20:40:00,Tuesday,Jane / Alliance,5,Investigation,17.0,34.0,E/B,1096.0
2019-04-09,70,20:51:00,Tuesday,O'Connor Dr/Curity Ave,3,Diversion,25.0,47.0,B/W,
2019-04-09,169,21:00:00,Tuesday,Don Mills stn to Scarborough Town Centre stn,8,General Delay,30.0,60.0,B/W,
2019-04-09,167,21:08:00,Tuesday,Don Mills Station.,5,Investigation,30.0,60.0,S/B,8549.0
2019-04-09,169,21:10:00,Tuesday,McCowan and Commander,5,Investigation,30.0,60.0,N/B,8355.0
2019-04-09,24,21:40:00,Tuesday,Victoria Park and Steeles,4,Utilized Off Route,7.0,14.0,S/B,8527.0
2019-04-09,84,21:50:00,Tuesday,SWST,1,Mechanical,9.0,18.0,W/B,1225.0
2019-04-09,51,22:30:00,Tuesday,Eglinton Stn to Freshmeadow/ Don Mills,8,General Delay,25.0,50.0,B/W,
2019-04-09,132,22:30:00,Tuesday,Markham Rd and Milner Ave,3,Diversion,176.0,206.0,W/B,1548.0
2019-04-09,51,22:38:00,Tuesday,Eglinton Station,5,Investigation,25.0,50.0,N/B,8371.0
2019-04-09,34,22:39:00,Tuesday,ESTN,5,Investigation,10.0,20.0,E/B,8747.0
2019-04-09,56,22:40:00,Tuesday,Eglinton station,3,Diversion,40.0,65.0,W/B,1334.0
2019-04-09,32,22:40:00,Tuesday,Eglinton stn blocked,3,Diversion,35.0,45.0,E/B,1001.0
2019-04-09,34,22:45:00,Tuesday,ESTN,3,Diversion,10.0,20.0,E/B,8908.0
2019-04-09,34,23:00:00,Tuesday,ESTN,3,Diversion,17.0,27.0,E/B,8781.0
2019-04-09,34,23:00:00,Tuesday,ESTN,3,Diversion,10.0,20.0,E/B,8748.0
2019-04-09,61,23:00:00,Tuesday,Eglinton Stn,5,Investigation,18.0,36.0,N/B,1271.0
2019-04-10,121,00:00:00,Wednesday,young and front,8,General Delay,12.0,24.0,N/B,
2019-04-10,43,00:10:00,Wednesday,Midland Ave/Steeles Ave E,1,Mechanical,10.0,20.0,S/B,8857.0
2019-04-10,7,00:15:00,Wednesday,Greenwin village,1,Mechanical,8.0,16.0,S/B,8392.0
2019-04-10,122,00:35:00,Wednesday,York Mills Station,1,Mechanical,30.0,60.0,E/B,1374.0
2019-04-10,37,01:03:00,Wednesday,Islington and Satterly,3,Diversion,97.0,119.0,N/B,7972.0
2019-04-10,300,02:25:00,Wednesday,Kipling Station,6,Emergency Services,10.0,10.0,E/B,1051.0
2019-04-10,29,04:23:00,Wednesday,Dufferin and Lawrence,9,,13.0,43.0,N/B,9146.0
2019-04-10,939,04:30:00,Wednesday,939 Finch Express-All Branch,8,General Delay,10.0,18.0,B/W,3418.0
2019-04-10,39,04:30:00,Wednesday,39 Finch Route-All Branch,8,General Delay,14.0,18.0,B/W,3430.0
2019-04-10,36,04:43:00,Wednesday,FARR,9,,10.0,20.0,E/B,9117.0
2019-04-10,65,04:50:00,Wednesday,CAST,9,,12.0,26.0,S/B,8500.0
2019-04-10,165,05:05:00,Wednesday,WILS,1,Mechanical,10.0,10.0,W/B,3227.0
2019-04-10,63,05:05:00,Wednesday,Eglinton West Station,9,,15.0,15.0,S/B,8191.0
2019-04-10,84,05:15:00,Wednesday,SHEP,1,Mechanical,10.0,20.0,W/B,3249.0
2019-04-10,53,05:29:00,Wednesday,Markham Road and Passmore Rd,1,Mechanical,5.0,10.0,W/B,1501.0
2019-04-10,89,05:30:00,Wednesday,KSTN,9,,15.0,27.0,N/B,1147.0
2019-04-10,133,05:30:00,Wednesday,Neilson and sheppard,1,Mechanical,20.0,20.0,N/B,3503.0
2019-04-10,160,05:30:00,Wednesday,wilson stn / malple,3,Diversion,600.0,630.0,N/B,1381.0
2019-04-10,9,05:32:00,Wednesday,WSTN,9,,15.0,30.0,N/B,9221.0
2019-04-10,12,05:34:00,Wednesday,Miltary trail,9,,30.0,60.0,N/B,8427.0
2019-04-10,32,05:35:00,Wednesday,PINE,9,,8.0,8.0,E/B,1066.0
2019-04-10,25,05:36:00,Wednesday,PSTN,9,,5.0,10.0,N/B,8669.0
2019-04-10,110,05:37:00,Wednesday,Longbranch,1,Mechanical,10.0,20.0,S/B,8078.0
2019-04-10,74,05:45:00,Wednesday,ST Clair Station,9,,15.0,15.0,N/B,8143.0
2019-04-10,52,05:46:00,Wednesday,Dufferin and Lawrence,1,Mechanical,15.0,30.0,W/B,8205.0
2019-04-10,132,05:52:00,Wednesday,Markham Rd-Milner Av,3,Diversion,24.0,46.0,W/B,1397.0
2019-04-10,129,05:52:00,Wednesday,mmrc,9,,15.0,30.0,S/B,1662.0
2019-04-10,165,05:53:00,Wednesday,FEWS,9,,1.0,23.0,N/B,3200.0
2019-04-10,36,06:04:00,Wednesday,FWST,9,,8.0,17.0,W/B,9111.0
2019-04-10,47,06:08:00,Wednesday,yorkdale,1,Mechanical,18.0,36.0,S/B,1078.0
2019-04-10,985,06:13:00,Wednesday,stc,9,,14.0,14.0,W/B,9000.0
2019-04-10,900,06:14:00,Wednesday,Kipling stn,1,Mechanical,10.0,20.0,N/B,8002.0
2019-04-10,110,06:15:00,Wednesday,Islington stn,1,Mechanical,10.0,20.0,S/B,8052.0
2019-04-10,939,06:16:00,Wednesday,STC SRT,9,,8.0,16.0,W/B,1565.0
2019-04-10,32,06:23:00,Wednesday,KEEG,9,,7.0,14.0,E/B,1047.0
2019-04-10,63,06:27:00,Wednesday,Wilson Garage,1,Mechanical,3.0,6.0,,1237.0
2019-04-10,941,06:30:00,Wednesday,Keele Station to Finch West Station,8,General Delay,20.0,30.0,B/W,
2019-04-10,161,06:30:00,Wednesday,Jane Alliance - Ossington Station,8,General Delay,22.0,32.0,B/W,
2019-04-10,89,06:30:00,Wednesday,Keele Station - Albion at Weston,8,General Delay,20.0,30.0,B/W,
2019-04-10,41,06:30:00,Wednesday,Keele Station to Pioneer Villege Station,8,General Delay,20.0,30.0,B/W,
2019-04-10,989,06:30:00,Wednesday,Keele Station - Signet at Steeles,8,General Delay,20.0,30.0,B/W,
2019-04-10,14,06:32:00,Wednesday,Caledonia/Glencairn,9,,23.0,46.0,E/B,1084.0
2019-04-10,129,06:32:00,Wednesday,SLMC,1,Mechanical,5.0,15.0,S/B,3444.0
2019-04-10,86,06:33:00,Wednesday,Kennedy station,1,Mechanical,28.0,56.0,W/B,8679.0
2019-04-10,945,06:35:00,Wednesday,Steeles Loop,9,,7.0,13.0,S/B,8615.0
2019-04-10,32,06:35:00,Wednesday,Marlee on Eglinton,1,Mechanical,7.0,13.0,W/B,1019.0
2019-04-10,125,06:38:00,Wednesday,BATHURST ST. AT ANTIBES DR.,1,Mechanical,4.0,15.0,W/B,1399.0
2019-04-10,28,06:47:00,Wednesday,wilson garage,9,,20.0,40.0,S/B,
2019-04-10,927,06:49:00,Wednesday,KPSN,9,,7.0,13.0,N/B,3199.0
2019-04-10,939,06:50:00,Wednesday,Baylawn and Finch Av E,5,Investigation,8.0,16.0,W/B,1706.0
2019-04-10,927,06:54:00,Wednesday,Martin Grove/Royal Crest,9,,6.0,13.0,S/B,3143.0
2019-04-10,927,06:55:00,Wednesday,HLDG,1,Mechanical,6.0,9.0,N/B,3180.0
2019-04-10,120,07:00:00,Wednesday,Forthbridge and Calvington,3,Diversion,30.0,60.0,B/W,
2019-04-10,50,07:00:00,Wednesday,50 Route,8,General Delay,15.0,25.0,B/W,8043.0
2019-04-10,939,07:00:00,Wednesday,McCowan at SRT Bridge,3,Diversion,,,S/B,1795.0
2019-04-10,130,07:00:00,Wednesday,McCowan at SRT Bridge,3,Diversion,480.0,490.0,S/B,1787.0
2019-04-10,132,07:00:00,Wednesday,McCowan at SRT Bridge,3,Diversion,480.0,490.0,S/B,1397.0
2019-04-10,53,07:08:00,Wednesday,PAMK,9,,5.0,10.0,W/B,1547.0
2019-04-10,6,07:09:00,Wednesday,Bay and Queen,1,Mechanical,4.0,8.0,S/B,1050.0
2019-04-10,110,07:12:00,Wednesday,Islington stn,1,Mechanical,10.0,20.0,S/B,8082.0
2019-04-10,124,07:18:00,Wednesday,Lawrence Station,9,,6.0,12.0,E/B,8154.0
2019-04-10,125,07:22:00,Wednesday,Finch Station,9,,7.0,15.0,W/B,8206.0
2019-04-10,71,07:23:00,Wednesday,RUST,5,Investigation,18.0,36.0,N/B,1006.0
2019-04-10,985,07:33:00,Wednesday,dons,9,,10.0,20.0,E/B,9081.0
2019-04-10,53,07:50:00,Wednesday,Passmore and Markham Rd,1,Mechanical,5.0,10.0,W/B,1607.0
2019-04-10,52,07:50:00,Wednesday,Terminal 3,1,Mechanical,8.0,16.0,W/B,1252.0
2019-04-10,21,07:53:00,Wednesday,stc,6,Emergency Services,8.0,16.0,N/B,1561.0
2019-04-10,160,08:00:00,Wednesday,wilson stn / clarke,8,General Delay,9.0,18.0,B/W,
2019-04-10,90,08:00:00,Wednesday,st clair wstn / oakwood,8,General Delay,4.0,7.0,B/W,
2019-04-10,75,08:00:00,Wednesday,queen / maple,8,General Delay,4.0,7.0,B/W,
2019-04-10,25,08:10:00,Wednesday,FMDM,1,Mechanical,6.0,12.0,S/B,3128.0
2019-04-10,97,08:15:00,Wednesday,YONGE ST. AT QUEEN'S QUAY to York Mills Station,8,General Delay,14.0,34.0,B/W,
2019-04-10,925,08:35:00,Wednesday,Duncan Mills,1,Mechanical,8.0,16.0,S/B,8639.0
2019-04-10,112,08:44:00,Wednesday,Kipling Station,1,Mechanical,14.0,28.0,N/B,7942.0
2019-04-10,24,08:45:00,Wednesday,Finch and Victoria park,5,Investigation,10.0,20.0,N/B,8481.0
2019-04-10,952,09:21:00,Wednesday,Dixon and Islington,1,Mechanical,11.0,22.0,W/B,8111.0
2019-04-10,86,10:03:00,Wednesday,Kennedy STN,1,Mechanical,25.0,50.0,E/B,8823.0
2019-04-10,134,10:20:00,Wednesday,STC,1,Mechanical,7.0,14.0,S/B,9085.0
2019-04-10,50,10:28:00,Wednesday,MILL LOOP `,1,Mechanical,20.0,40.0,E/B,8086.0
2019-04-10,132,10:52:00,Wednesday,Milner and Markham rd.,3,Diversion,854.0,869.0,W/B,1397.0
2019-04-10,29,10:53:00,Wednesday,WILS,1,Mechanical,8.0,15.0,S/B,9021.0
2019-04-10,34,11:30:00,Wednesday,Both ways on EG,8,General Delay,16.0,24.0,B/W,
2019-04-10,935,11:30:00,Wednesday,Pioneer Village Stn,5,Investigation,10.0,20.0,S/B,3172.0
2019-04-10,39,11:48:00,Wednesday,Finch Av-Finchdene Sq,5,Investigation,6.0,12.0,W/B,3422.0
2019-04-10,68,12:16:00,Wednesday,Wardean and Canadian DR,1,Mechanical,30.0,60.0,NB,8858.0
2019-04-10,29,12:38:00,Wednesday,PRGT,1,Mechanical,7.0,15.0,N/B,9023.0
2019-04-10,126,12:46:00,Wednesday,Bathurst & St Clair,5,Investigation,30.0,30.0,S/B,1053.0
2019-04-10,45,12:55:00,Wednesday,Kipling and Steeles,4,Utilized Off Route,10.0,20.0,S/B,7967.0
2019-04-10,44,13:00:00,Wednesday,The Queensway and Kipling,8,General Delay,20.0,,S/B,
2019-04-10,6,13:03:00,Wednesday,DDUP,1,Mechanical,11.0,22.0,S/B,1094.0
2019-04-10,927,13:08:00,Wednesday,KPSN,1,Mechanical,5.0,11.0,N/B,3297.0
2019-04-10,42,13:20:00,Wednesday,McNicoll Ave and McCowan Ave,1,Mechanical,12.0,24.0,E/B,8100.0
2019-04-10,68,13:24:00,Wednesday,Angus Glen,5,Investigation,30.0,60.0,SB,8864.0
2019-04-10,610,13:30:00,Wednesday,PSTN,1,Mechanical,1.0,1.0,N/B,8875.0
2019-04-10,36,13:49:00,Wednesday,Humberwood Loop,1,Mechanical,5.0,10.0,EB,9121.0
2019-04-10,9,14:00:00,Wednesday,Bellamy Route,8,General Delay,10.0,1.0,B/W,
2019-04-10,64,14:00:00,Wednesday,Main Route,8,General Delay,10.0,1.0,B/W,
2019-04-10,32,14:00:00,Wednesday,Keele to Eglinton station,8,General Delay,12.0,21.0,B/W,
2019-04-10,50,14:00:00,Wednesday,Islington Station to Mill Road Loop,8,General Delay,15.0,31.0,B/W,
2019-04-10,160,14:00:00,Wednesday,Route  160,8,General Delay,25.0,49.0,B/W,
2019-04-10,16,14:00:00,Wednesday,McCowan Route,8,General Delay,10.0,1.0,B/W,
2019-04-10,80,14:00:00,Wednesday,Keele Station to Sherway Gardens,8,General Delay,15.0,39.0,B/W,
2019-04-10,92,14:00:00,Wednesday,Woodbinen South,8,General Delay,10.0,1.0,B/W,
2019-04-10,122,14:01:00,Wednesday,York Mills Station,1,Mechanical,17.0,34.0,E/B,1212.0
2019-04-10,110,14:10:00,Wednesday,Long Branch Loop,1,Mechanical,22.0,34.0,N/B,8069.0
2019-04-10,46,14:10:00,Wednesday,Albion & Martin Grove,6,Emergency Services,10.0,20.0,S/B,3253.0
2019-04-10,45,14:23:00,Wednesday,Kipling and Finch Ave,6,Emergency Services,9.0,19.0,S/B,8051.0
2019-04-10,60,14:25:00,Wednesday,Yonge and Steeles,6,Emergency Services,0.0,0.0,W/B,3295.0
2019-04-10,17,14:37:00,Wednesday,NMHS,9,,9.0,18.0,N/B,8525.0
2019-04-10,902,14:58:00,Wednesday,Warden Station,5,Investigation,10.0,20.0,N/B,8603.0
2019-04-10,109,15:00:00,Wednesday,Route 109,8,General Delay,15.0,26.0,B/W,
2019-04-10,47,15:00:00,Wednesday,QNLA,4,Utilized Off Route,7.0,14.0,N/B,1417.0
2019-04-10,75,15:00:00,Wednesday,Route 75,8,General Delay,15.0,21.0,B/W,
2019-04-10,73,15:00:00,Wednesday,Knobhill and Oak.,3,Diversion,1.0,13.0,S/B,7944.0
2019-04-10,47,15:00:00,Wednesday,QNLA,1,Mechanical,27.0,54.0,N/B,1015.0
2019-04-10,86,15:01:00,Wednesday,Kingston Rd & Old Kingston,5,Investigation,6.0,16.0,N/B,3120.0
2019-04-10,985,15:01:00,Wednesday,S LP,9,,9.0,18.0,W/B,9095.0
2019-04-10,63,15:06:00,Wednesday,Queen and Ossington,6,Emergency Services,4.0,8.0,S/B,8164.0
2019-04-10,125,15:07:00,Wednesday,Bathust and Antibes,9,,5.0,10.0,W/B,8115.0
2019-04-10,161,15:08:00,Wednesday,Jane at Alliance,9,,9.0,18.0,E/B,1114.0
2019-04-10,110,15:09:00,Wednesday,Islington Station,1,Mechanical,12.0,24.0,S/B,7969.0
2019-04-10,25,15:11:00,Wednesday,DOEG,1,Mechanical,6.0,12.0,N/B,8645.0
2019-04-10,53,15:15:00,Wednesday,Steeles and Markham,1,Mechanical,7.0,14.0,W/B,1327.0
2019-04-10,129,15:19:00,Wednesday,STC,9,,4.0,9.0,N/B,1658.0
