Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2020-10-01,320.0,03:46,Thursday,YONGE AND QUEENS QUAY,Emergency Services,0,0,N,8160
2020-10-01,320.0,04:30,Thursday,YONGE AND QUEEN,Security,15,15,N,8649
2020-10-01,332.0,04:59,Thursday,PEARSON AIRPORT T 3,Security,0,0,,1031
2020-10-01,95.0,06:23,Thursday,ELLESMERE AND MORRISH,Security,0,0,E,3531
2020-10-01,48.0,06:34,Thursday,RATHBURN AND RENFORTH,Operations - Operator,15,30,W,7925
2020-10-01,29.0,08:17,Thursday,DUFFERIN AND DUNDAS,Security,8,16,S,9024
2020-10-01,36.0,08:57,Thursday,FINCH WEST STATION,Emergency Services,0,0,,9133
2020-10-01,36.0,09:01,Thursday,FINCH AND JANE,Collision - TTC,22,23,W,9135
2020-10-01,47.0,09:05,Thursday,LANSDOWNE AND DAVENPOR,Collision - TTC,12,24,N,1149
2020-10-01,123.0,09:10,Thursday,KIPLING STATION,Emergency Services,0,0,,8416
2020-10-01,53.0,09:25,Thursday,STEELES AND BAYVIEW,Collision - TTC,6,12,W,1653
2020-10-01,39.0,09:39,Thursday,FINCH STATION,Mechanical,6,7,S,9004
2020-10-01,100.0,09:39,Thursday,OVERLEA AND DON MILLS,Collision - TTC,9,18,E,8837
2020-10-01,35.0,09:45,Thursday,JANE AND FINCH,Security,4,8,N,3342
2020-10-01,161.0,09:59,Thursday,OSSINGTON STATION,Security,25,50,N,1058
2020-10-01,29.0,10:08,Thursday,DUFFERIN AND DUPONT,Collision - TTC,8,16,N,1406
2020-10-01,62.0,10:48,Thursday,MAIN STREET STATION,Cleaning,0,0,E,3139
2020-10-01,86.0,10:58,Thursday,KENNEDY STATION,Security,11,22,E,8863
2020-10-01,102.0,11:04,Thursday,MARKHAM AND PAINTED PO,Mechanical,10,12,N,8578
2020-10-01,52.0,11:04,Thursday,LAWRENCE AVE AND BOILI,Emergency Services,15,30,W,1383
2020-10-01,70.0,11:08,Thursday,COXWELL AND SAMMON,Cleaning,18,36,N,8879
2020-10-01,63.0,11:17,Thursday,NORTH HUMBERLAND AND B,Security,8,15,E,8301
2020-10-01,22.0,11:51,Thursday,COXWELL AND EARL HAIG,Cleaning,8,17,N,8502
2020-10-01,62.0,11:54,Thursday,MAIN STREET STATION,Cleaning,5,10,E,8408
2020-10-01,48.0,12:08,Thursday,KIPLING AND DUNDAS,Mechanical,24,48,S,7966
2020-10-01,70.0,12:52,Thursday,COXWELL AND GLEBEHOLME,Cleaning,18,36,E,8782
2020-10-01,129.0,13:12,Thursday,MCCOWAN AND SHEPPARD,Operations - Operator,28,56,N,3534
2020-10-01,95.0,13:29,Thursday,KINGSTON ROAD LOOP,Vision,20,40,E,1312
2020-10-01,40.0,13:36,Thursday,DUNDAS AND RUNNYMEDE,Security,15,30,E,8433
2020-10-01,69.0,14:22,Thursday,WARDEN STATION,Emergency Services,0,0,,3148
2020-10-01,84.0,14:25,Thursday,PIONEER VILLAGE STATIO,Operations - Operator,30,60,,3584
2020-10-01,32.0,14:49,Thursday,EGLINTON AND DUFFERIN,Collision - TTC,0,0,E,1254
2020-10-01,52.0,15:00,Thursday,LAWRENCE STATION,Collision - TTC,5,12,,8315
2020-10-01,52.0,15:00,Thursday,LAWRENCE STATION,Collision - TTC,16,36,,1383
2020-10-01,54.0,15:52,Thursday,LAWRENCE AND ORTON PAR,Security,12,25,E,8726
2020-10-01,72.0,16:06,Thursday,PAPE STATION,Mechanical,22,48,,3130
2020-10-01,7.0,16:12,Thursday,BATHURST AND WILSON,Collision - TTC,8,16,S,8317
2020-10-01,97.0,18:13,Thursday,YONGE AND BLOOR,Mechanical,30,60,N,1367
2020-10-01,53.0,18:29,Thursday,STEELES AND VICTORIA P,Emergency Services,0,0,E,3406
2020-10-01,66.0,18:53,Thursday,BERRY AND CLOVERHILL,Mechanical,20,40,W,8616
2020-10-01,92.0,18:55,Thursday,WOODBINE BEACH LOOP,Emergency Services,0,0,E,8479
2020-10-01,29.0,19:26,Thursday,DUFFERIN AND KING,Security,11,22,S,9027
2020-10-01,42.0,19:49,Thursday,FINCH STATION,Mechanical,14,29,,8341
2020-10-01,68.0,20:33,Thursday,WARDEN AND MCNICOLL,Mechanical,24,36,N,8835
2020-10-01,24.0,21:42,Thursday,VICTORIA PARK AND SURR,Road Block - Non-TTC Collision,7,15,E,8406
2020-10-01,24.0,21:47,Thursday,VICTORIA PARK AND SLOA,Road Blocked - NON-TTC Collision,42,50,S,3153
2020-10-01,60.0,22:07,Thursday,STEELES AND NORTHWEST,Collision - TTC,0,0,N,3586
2020-10-01,35.0,22:25,Thursday,PIONEER VILLAGE STATIO,Security,9,18,N,3648
2020-10-01,79.0,22:31,Thursday,RUNNYMEDE AND DUNDAS,Vision,15,30,N,1106
2020-10-01,68.0,23:32,Thursday,WARDEN AND EGLINTON,General Delay,48,65,,0
2020-10-01,26.0,00:46,Thursday,DUPONT AND EDWIN,Collision - TTC,30,60,E,1418
2020-10-01,94.0,00:58,Thursday,WELLESLEY AND YONGE,Security,0,0,W,1071
2020-10-02,395.0,02:36,Friday,ELLESMERE AND DOLLY VA,Security,30,30,W,3462
2020-10-02,307.0,03:21,Friday,FLEET AND STRACHAN,Emergency Services,30,60,W,8383
2020-10-02,95.0,05:14,Friday,YORK MILLS STATION,Operations - Operator,30,41,E,3481
2020-10-02,12.0,05:37,Friday,BARKDENE AND BROOKLAWN,Mechanical,27,45,E,8562
2020-10-02,63.0,06:47,Friday,ATLANTIC AND KING,Mechanical,4,8,N,1226
2020-10-02,11.0,06:49,Friday,YONGE AND CHAPLIN,Mechanical,16,32,S,8161
2020-10-02,73.0,06:59,Friday,CLAIREPORT AND ALBION,Mechanical,17,34,S,7920
2020-10-02,36.0,07:15,Friday,FINCH AND MILVAN,Mechanical,8,17,E,3719
2020-10-02,96.0,07:30,Friday,HUMBERLINE LOOP,Mechanical,19,38,E,3572
2020-10-02,88.0,07:40,Friday,ST CLAIR STATION,Mechanical,14,28,W,8337
2020-10-02,110.0,07:53,Friday,ISLINGTON AND LAKE SHO,Mechanical,15,30,N,8028
2020-10-02,7.0,07:54,Friday,BATHURST S OF CARPENTE,Operations - Operator,8,16,S,8193
2020-10-02,11.0,08:00,Friday,BAYVIEW AND SOUDAN [S,Emergency Services,18,36,S,8334
2020-10-02,52.0,08:19,Friday,LAWRENCE AND LEDBURY (,Collision - TTC,4,8,E,1293
2020-10-02,29.0,08:31,Friday,DUFFERIN AND ALMA,Emergency Services,7,14,N,9146
2020-10-02,47.0,08:51,Friday,YORKDALE MALL,Security,0,0,S,1353
2020-10-02,112.0,10:05,Friday,KIPLING STATION,Mechanical,0,0,N,8069
2020-10-02,74.0,10:26,Friday,ST CLAIR STATION (PLEA,Mechanical,25,50,,1247
2020-10-02,102.0,10:30,Friday,MARKHAM AND PASSMORE,Emergency Services,10,10,S,3123
2020-10-02,189.0,10:44,Friday,HIGH PARK STN,Mechanical,25,50,,8084
2020-10-02,47.0,11:30,Friday,LANSDOWNE AND QUEEN,Emergency Services,0,0,S,1532
2020-10-02,41.0,11:58,Friday,HIGH PARK LOOP,Mechanical,3,6,,9137
2020-10-02,32.0,12:27,Friday,EGLINTON AND SCARLETT,Security,9,18,W,3728
2020-10-02,62.0,12:38,Friday,MAIN STREET STATION,Cleaning,0,0,W,9205
2020-10-02,56.0,13:02,Friday,EGLINTON STN,Mechanical,20,40,E,1344
2020-10-02,95.0,13:05,Friday,ELLESMERE AND WARDEN,General Delay,0,0,,1550
2020-10-02,31.0,13:18,Friday,HILTZ AVE AND QUEEN,Collision - TTC,13,26,N,8569
2020-10-02,97.0,13:27,Friday,YORK MILLS STATION,Operations - Operator,30,60,S,8170
2020-10-02,97.0,13:55,Friday,YONGE AND BLYTHWOOD,Security,30,60,N,8178
2020-10-02,57.0,14:14,Friday,MIDLAND AND PROGRESS,Security,14,28,S,8629
2020-10-02,12.0,14:16,Friday,VICTORIA PARK STATION,Operations - Operator,24,49,N,8403
2020-10-02,12.0,14:16,Friday,VICTORIA PARK STATION,Operations - Operator,14,49,S,8403
2020-10-02,63.0,14:24,Friday,OSSINGTON STATIO,Mechanical,5,10,S,1363
2020-10-02,133.0,14:37,Friday,SCARBOROUGH CENTRE STA,Cleaning,10,20,E,3427
2020-10-02,165.0,14:56,Friday,FINCH AND WESTON,Collision - TTC,16,32,S,3589
2020-10-02,11.0,15:01,Friday,DAVISVILLE STATION,Mechanical,9,17,N,8151
2020-10-02,76.0,15:04,Friday,ROYAL YORK STATION,Mechanical,8,16,N,8459
2020-10-02,116.0,15:10,Friday,KENNEDY STATION,Operations - Operator,11,22,W,8760
2020-10-02,39.0,15:18,Friday,FINCH AND MIDDLEFIELD,Road Blocked - NON-TTC Collision,49,56,E,0
2020-10-02,130.0,15:22,Friday,FINCH AND MIDDLEFFIELD,Road Blocked - NON-TTC Collision,60,76,S,1323
2020-10-02,77.0,15:41,Friday,RUNNYMEDE STATION,Mechanical,10,20,S,1066
2020-10-02,67.0,15:45,Friday,PHARMACY AND EGLINTON,Collision - TTC,0,0,N,8766
2020-10-02,52.0,15:55,Friday,LAWRENCE WEST STATION,Mechanical,16,32,E,1222
2020-10-02,927.0,17:05,Friday,HUMBER COLLEGE AND ARB,Mechanical,9,18,E,3258
2020-10-02,84.0,18:12,Friday,SHEPPARD AND SENTINEL,Mechanical,8,17,E,3598
2020-10-02,86.0,18:21,Friday,KENNEDY STATION,Vision,11,24,E,8641
2020-10-02,41.0,18:24,Friday,OLD WESTON AND ROCKWEL,Mechanical,8,16,N,9039
2020-10-02,24.0,18:27,Friday,VICTORIA PARK AND LAWR,Collision - TTC,10,20,S,3122
2020-10-02,24.0,18:41,Friday,VICTORIA PARK AND LAWR,General Delay,0,0,S,8497
2020-10-02,47.0,21:00,Friday,CALEDONIA AND EGLINTON,Operations - Operator,20,40,N,1625
2020-10-02,34.0,21:06,Friday,KENNEDY STATION,Emergency Services,0,0,,8820
2020-10-02,69.0,21:11,Friday,BIRCHMOUNT AND DANFORT,Road Blocked - NON-TTC Collision,50,58,S,9201
2020-10-02,76.0,21:56,Friday,MIMICO AND LAKESHORE,Emergency Services,0,0,W,8099
2020-10-02,29.0,00:52,Friday,DUFFERIN AND QUEEN,Collision - TTC,9,18,S,9023
2020-10-02,32.0,01:13,Friday,EGLINTON STATION,Collision - TTC,22,44,E,1105
2020-10-02,22.0,01:57,Friday,COXWELL STATION,Mechanical,10,20,,8524
2020-10-03,34.0,02:44,Saturday,EGLINTON STATION,Collision - TTC,11,22,W,8692
2020-10-03,47.0,03:09,Saturday,DANFORTH AND GLEDHILL,Operations - Operator,17,34,W,1398
2020-10-03,102.0,03:20,Saturday,DANFORTH AND PAPE,Cleaning,11,28,W,9229
2020-10-03,95.0,04:26,Saturday,SHEPPARED AND MEADOWVA,Emergency Services,0,0,N,1232
2020-10-03,334.0,05:01,Saturday,EGLINTON AND MIDLAND,Emergency Services,30,60,E,8704
2020-10-03,320.0,05:12,Saturday,STEELES LOOP,Emergency Services,0,0,S,3112
2020-10-03,161.0,05:30,Saturday,OSSINGTON STATION,Operations - Operator,30,60,W,1259
2020-10-03,163.0,05:48,Saturday,NORTHUMBERLAND AND CON,Security,10,20,E,8122
2020-10-03,31.0,05:49,Saturday,DANFORTH AND GREENWOOD,Mechanical,30,60,W,8482
2020-10-03,17.0,06:00,Saturday,BIRCHMOUNT AND EGLINTO,Road Blocked - NON-TTC Collision,38,62,N,8503
2020-10-03,320.0,06:16,Saturday,YONGE AND QUEEN,Emergency Services,15,30,S,8317
2020-10-03,54.0,06:32,Saturday,SCARBOROUGH GOLF COURS,Mechanical,20,40,S,8803
2020-10-03,91.0,06:39,Saturday,BERMONDSEY AND BARTLEY,Investigation,21,43,B,8621
2020-10-03,12.0,07:26,Saturday,KENNEDY STATION,Mechanical,15,30,W,8964
2020-10-03,102.0,07:40,Saturday,WARDEN STATION,Mechanical,10,20,N,8403
2020-10-03,999.0,08:24,Saturday,KENNEDY STATION,Mechanical,0,0,E,9050
2020-10-03,94.0,09:10,Saturday,OSSINGTON STATION,Collision - TTC,12,24,S,1360
2020-10-03,112.0,09:25,Saturday,KIPLING STATION,Investigation,17,34,,8612
2020-10-03,95.0,09:29,Saturday,MARKHAM AND ELLESMERE,Mechanical,14,28,W,1652
2020-10-03,125.0,09:35,Saturday,FINCH STATION,Investigation,30,60,,8120
2020-10-03,,10:22,Saturday,KIPLING STATION,Security,0,0,,0
2020-10-03,26.0,10:23,Saturday,JANE STATION,Operations - Operator,30,60,W,1107
2020-10-03,52.0,10:24,Saturday,LAWRENCE WEST STATION,Mechanical,20,40,E,1233
2020-10-03,81.0,10:29,Saturday,PAPE STATION,Mechanical,7,14,S,8520
2020-10-03,133.0,11:35,Saturday,MORNINGSIDE AND FINCH,Cleaning,10,20,S,3509
2020-10-03,161.0,11:35,Saturday,ROGERS AND SCOTT,Investigation,20,40,N,1412
2020-10-03,88.0,11:44,Saturday,ST. CLAIR STATION,Mechanical,20,40,E,1222
2020-10-03,32.0,12:04,Saturday,RENFORTH STATION,Mechanical,10,20,E,1011
2020-10-03,54.0,12:30,Saturday,3700 LAWRENCE EAST,Cleaning,18,36,W,8903
2020-10-03,51.0,12:30,Saturday,EGLINTON STATION,Collision - TTC,24,51,W,8386
2020-10-03,52.0,12:33,Saturday,LAWRENCE WEST STATION,Cleaning,17,37,E,8123
2020-10-03,133.0,12:42,Saturday,SCARBOROUGH CENTRE STA,Cleaning,9,18,N,3478
2020-10-03,54.0,12:57,Saturday,LAWRENCE AND MARKHAM,Security,22,44,W,8872
2020-10-03,36.0,12:58,Saturday,FINCH AND ISLINGTON,Emergency Services,6,11,W,3272
2020-10-03,35.0,13:09,Saturday,JANE AND SHEPPARD,Mechanical,7,14,S,3342
2020-10-03,127.0,13:12,Saturday,TOWNSLEY LOOP,Operations - Operator,23,46,E,1089
2020-10-03,36.0,13:19,Saturday,FINCH WEST STATION,Mechanical,5,11,W,3294
2020-10-03,999.0,13:43,Saturday,KENNEDY AND MERRIAN,Emergency Services,0,0,S,8078
2020-10-03,133.0,13:51,Saturday,SCARBOROUGH CENTRE STA,Cleaning,9,18,N,3483
2020-10-03,35.0,13:59,Saturday,JANE AND CHURCH,Emergency Services,8,16,N,3184
2020-10-03,133.0,14:11,Saturday,SCARBOROUGH CENTRE STA,Cleaning,9,18,N,3523
2020-10-03,7.0,14:26,Saturday,BATHURST STATION,Mechanical,7,15,N,8124
2020-10-03,35.0,14:30,Saturday,JANE AND WILSON,General Delay,0,0,,3362
2020-10-03,32.0,14:40,Saturday,EGLINTON AND CALEDONIA,Vision,9,18,E,3737
2020-10-03,927.0,14:40,Saturday,HUMBER COLLEGE,Cleaning,10,20,S,3634
2020-10-03,106.0,15:02,Saturday,SENTINEL AND HUCKNALL,Mechanical,8,16,N,8191
2020-10-03,64.0,15:02,Saturday,MAIN AND GERRARD,Cleaning,10,20,N,8543
2020-10-03,89.0,15:07,Saturday,WESTON AND PARKE,Investigation,10,20,S,1142
2020-10-03,100.0,15:10,Saturday,BROADVIEW STATION,Operations - Operator,9,18,,8910
2020-10-03,54.0,15:14,Saturday,EGLINTON AND BAYVIEW,Collision - TTC,14,28,E,8930
2020-10-03,133.0,15:27,Saturday,SCARBOROUGH CENTRE STA,Cleaning,9,18,N,3467
2020-10-03,85.0,15:29,Saturday,SHEPPARD AND VICTORIA,Security,6,11,E,1308
2020-10-03,37.0,15:40,Saturday,ISLINGTON STATION,Vision,7,14,N,8053
2020-10-03,511.0,15:57,Saturday,BATHURST AND KING,Emergency Services,8,16,S,1266
2020-10-03,133.0,16:00,Saturday,SCARBOROUGH CENTRE STA,Cleaning,9,18,N,3424
2020-10-03,25.0,16:07,Saturday,OVERLEA AND MILLWOOD,Security,7,15,S,8940
2020-10-03,600.0,16:22,Saturday,KENNEDY STATION,Operations - Operator,0,0,N,9062
2020-10-03,133.0,16:50,Saturday,SCARBOROUGH CENTRE STA,Cleaning,9,18,N,3403
2020-10-03,134.0,16:59,Saturday,SCARBOROUGH CENTRE STA,Operations - Operator,30,60,E,3504
2020-10-03,161.0,17:09,Saturday,OSSINGTON STATION,Operations - Operator,20,40,N,1259
2020-10-03,72.0,17:25,Saturday,CARLAW AND QUEEN,Security,9,18,S,8592
2020-10-03,42.0,17:47,Saturday,CUMMER AND BAYVIEW,Security,13,26,W,1235
2020-10-03,95.0,18:12,Saturday,YORK MILLS AND SANDFIE,Mechanical,15,30,E,1559
2020-10-03,54.0,18:18,Saturday,LAWERENCE AND SCARBORO,Mechanical,14,28,E,8745
2020-10-03,96.0,19:00,Saturday,CARRIER LOOP,Operations - Operator,20,38,E,3641
2020-10-03,169.0,19:08,Saturday,SCARBOROUGH CENTRE STA,Mechanical,30,60,W,8321
2020-10-03,36.0,19:29,Saturday,FINCH AND DUFFERIN,Mechanical,7,14,W,3720
2020-10-03,85.0,19:49,Saturday,DON MILLS AND SHEPPARD,Mechanical,8,16,S,1341
2020-10-03,52.0,20:09,Saturday,LAWRENCE STATION,Mechanical,20,40,W,1395
2020-10-03,7.0,20:32,Saturday,BATHURST AND LYONSGATE,Road Blocked - NON-TTC Collision,151,161,B,8215
2020-10-03,32.0,21:13,Saturday,EGLINTON AND E OF RENT,Mechanical,15,30,E,1089
2020-10-03,2.0,21:24,Saturday,WOODBINE STATION,Mechanical,0,0,,3438
2020-10-03,36.0,21:30,Saturday,HUMBERWOOD LOOP,Emergency Services,8,16,E,3290
2020-10-03,35.0,21:51,Saturday,JANE AND WOOLNER,Investigation,0,0,N,3339
2020-10-03,600.0,21:53,Saturday,WARDEN STATION,Mechanical,0,0,E,9006
2020-10-03,22.0,22:30,Saturday,KINGSTON AND DIXON,Mechanical,30,60,S,8564
2020-10-03,79.0,22:32,Saturday,EGLINTON AND SCARLETT,Emergency Services,20,40,S,1097
2020-10-03,600.0,22:41,Saturday,KENNEDY STATION,Security,0,0,W,3472
2020-10-03,39.0,22:42,Saturday,FINCH STATION,Mechanical,15,30,W,1653
2020-10-03,11.0,22:55,Saturday,BAYVIEW AND BOWAN,Road Blocked - NON-TTC Collision,0,0,N,8183
2020-10-03,927.0,23:07,Saturday,27 AND BELFIELD,Road Blocked - NON-TTC Collision,20,30,S,3345
2020-10-04,300.0,03:28,Sunday,EGLINTON AND NORTH SER,Security,0,0,E,8429
2020-10-04,,03:41,Sunday,211 BELLWOODS AVE,Emergency Services,0,0,,1262
2020-10-04,324.0,04:19,Sunday,VICTORIA PARK AND DANF,Security,30,60,N,8480
2020-10-04,999.0,04:35,Sunday,45 BARTEL DRIVE,Emergency Services,0,0,,3305
2020-10-04,999.0,05:42,Sunday,EGLINTON GARAGE,Emergency Services,0,0,,8804
2020-10-04,320.0,06:38,Sunday,YONGE AND WELLSEY,Emergency Services,3,6,N,8711
2020-10-04,320.0,06:40,Sunday,YONGE AND STEELES LOOP,Emergency Services,3,6,,9139
2020-10-04,52.0,07:24,Sunday,LAWRENCE STATION,Mechanical,20,40,W,1307
2020-10-04,94.0,07:27,Sunday,MOUNT DENNIS GARAGE,Mechanical,15,0,E,3730
2020-10-04,300.0,07:36,Sunday,KENNEDY STATION,Emergency Services,0,0,,7921
2020-10-04,135.0,07:47,Sunday,WARDEN STATION,Mechanical,7,0,W,8596
2020-10-04,35.0,08:57,Sunday,JANE AND EGLINTON,Road Blocked - NON-TTC Collision,7,27,N,3298
2020-10-04,52.0,09:25,Sunday,TOLLINGTON AND MARTIN,Mechanical,10,20,E,1234
2020-10-04,163.0,09:25,Sunday,LAWRENCE WEST STATION,Mechanical,11,22,S,8110
2020-10-04,89.0,09:54,Sunday,WESTON AND VICTORIA AV,Collision - TTC,10,20,N,1014
2020-10-04,129.0,10:09,Sunday,KENNEDY AND SUMMER,Mechanical,3,6,W,9011
2020-10-04,54.0,10:21,Sunday,LAWRENCE AND KINGSTON,Security,17,34,W,8892
2020-10-04,17.0,10:50,Sunday,DANFORTH AND BIRCHMOUN,Mechanical,18,40,N,9209
2020-10-04,112.0,11:12,Sunday,SKYWAY AND MERIDIAN,Road Blocked - NON-TTC Collision,70,90,,0
2020-10-04,75.0,12:26,Sunday,SHERBOURNE STATION,Cleaning,30,60,N,8330
2020-10-04,118.0,13:34,Sunday,WILSON AND JANE,Vision,30,60,W,3215
2020-10-04,102.0,13:36,Sunday,MILNER AND MARKHAM,Road Blocked - NON-TTC Collision,40,50,S,9238
2020-10-04,132.0,13:37,Sunday,MILNER AND MARKHAM,Road Blocked - NON-TTC Collision,40,70,E,3453
2020-10-04,52.0,13:46,Sunday,PEARSON AIRPORT - TERM,Investigation,14,28,,8152
2020-10-04,165.0,13:50,Sunday,WILSON STATION,Collision - TTC,10,20,E,3310
2020-10-04,60.0,14:17,Sunday,STEELES AND ISLINGTON,Investigation,10,20,W,3626
2020-10-04,79.0,14:19,Sunday,PRITCHARD AND JANE,Mechanical,12,24,E,1008
2020-10-04,2.0,14:30,Sunday,WARDEN STATION,Investigation,0,0,,8177
2020-10-04,12.0,14:49,Sunday,KINGSTON AND SANDOWN,Investigation,0,0,W,9233
2020-10-04,90.0,14:54,Sunday,VAUGHAN AND OAKWOOD,Mechanical,8,16,N,8312
2020-10-04,118.0,15:04,Sunday,WILSON AND JANE,Vision,30,60,W,3211
2020-10-04,40.0,15:07,Sunday,DUNDAS WEST STATION,General Delay,105,115,S,8062
2020-10-04,40.0,15:11,Sunday,DUNDAS AND DUPONT,Mechanical,20,40,N,8097
2020-10-04,52.0,15:15,Sunday,AIRPORT WEST OF JETLIN,Security,14,28,W,8118
2020-10-04,97.0,15:28,Sunday,YONGE AND WILSON,Road Blocked - NON-TTC Collision,30,60,S,0
2020-10-04,35.0,15:42,Sunday,JANE AND FINCH,Security,7,14,S,3221
2020-10-04,168.0,15:45,Sunday,DUNDAS WEST STATION,General Delay,43,53,,0
2020-10-04,168.0,16:10,Sunday,DUNDAS WEST STATION,General Delay,43,53,,0
2020-10-04,39.0,16:40,Sunday,MORNINGVIEW TRAIL AND,Collision - TTC,16,38,S,3404
2020-10-04,175.0,16:50,Sunday,BLUFFERS PARK PARKING,Mechanical,15,30,N,8589
2020-10-04,165.0,17:31,Sunday,JANE AND WILSON,Mechanical,10,20,E,3599
2020-10-04,36.0,17:34,Sunday,FINCH AND ARROW ROAD,Mechanical,5,10,E,3252
2020-10-04,161.0,18:10,Sunday,OSSINGTON STATION,Mechanical,15,30,W,1038
2020-10-04,102.0,18:25,Sunday,WARDEN STATION,Mechanical,10,30,N,8553
2020-10-04,94.0,18:35,Sunday,CASTLE FRANK STATION,Mechanical,7,13,,1633
2020-10-04,85.0,19:20,Sunday,SHEPPARD AND ALLANFORD,Investigation,10,20,E,3427
2020-10-04,89.0,19:28,Sunday,BLOOR AND HIGH PARK,Collision - TTC,10,20,W,1094
2020-10-04,104.0,19:41,Sunday,FINCH AND DUFFERIN,Road Blocked - NON-TTC Collision,184,194,N,8219
2020-10-04,105.0,19:45,Sunday,DUFFERIN AND FINCH,Road Blocked - NON-TTC Collision,180,190,S,8326
2020-10-04,45.0,19:47,Sunday,KIPLING AND DIXON,Road Blocked - NON-TTC Collision,0,0,N,0
2020-10-04,41.0,19:51,Sunday,KEELE AND WILSON,Mechanical,11,21,S,1099
2020-10-04,36.0,21:39,Sunday,FINCH AND DUFFERIN,Road Blocked - NON-TTC Collision,212,219,,0
2020-10-04,39.0,22:12,Sunday,SEWELLS AND LITTLE,Mechanical,20,40,E,3404
2020-10-04,67.0,23:33,Sunday,DAWES AND PHARMACY,General Delay,24,48,,0
2020-10-04,171.0,23:55,Sunday,MT DENNIS GARAGE,General Delay,0,0,N,1202
2020-10-04,94.0,00:25,Sunday,WELLESLEY AND QUEEN'S,Road Blocked - NON-TTC Collision,14,28,W,0
2020-10-04,94.0,01:58,Sunday,CASTLE FRANK STATION,Mechanical,13,26,,1001
2020-10-05,320.0,02:43,Monday,YONGE AND LAWRENCE,Emergency Services,8,15,N,8184
2020-10-05,324.0,03:00,Monday,WARDEN AND STEELES LOO,Emergency Services,30,60,S,3172
2020-10-05,335.0,04:09,Monday,IAN MCDONALD AND CHIMN,Investigation,0,0,S,3287
2020-10-05,29.0,04:48,Monday,GERRY FITZGERALD AND S,Emergency Services,0,0,N,9026
2020-10-05,134.0,06:18,Monday,SCARBOROUGH TOWN CENTE,Investigation,0,0,,3414
2020-10-05,600.0,07:12,Monday,EGLINTON AND LESLIE,Collision - TTC,0,0,W,8822
2020-10-05,42.0,07:14,Monday,80 DYNAMIC AND MCNICOL,Security,14,28,S,8319
2020-10-05,96.0,07:32,Monday,HUMBER COLLEGE AND WES,General Delay,593,612,W,0
2020-10-05,17.0,07:42,Monday,BIRCHMOUNT AND FINCH,Road Blocked - NON-TTC Collision,30,60,S,8504
2020-10-05,6.0,08:38,Monday,LOWER JARVIS AND QUEEN,Mechanical,10,20,N,3730
2020-10-05,6.0,08:38,Monday,LOWER JARVIS AND QUEEN,Mechanical,10,20,S,3730
2020-10-05,56.0,08:39,Monday,EGLINTON AND HANNA,Collision - TTC,19,39,W,1383
2020-10-05,32.0,08:39,Monday,EGLINTON AND KEELE,Collision - TTC,8,16,E,1503
2020-10-05,116.0,08:47,Monday,EGLINTON AND KENNEDY,Investigation,11,22,,8711
2020-10-05,105.0,09:22,Monday,ALLEN AND KENNARD,Mechanical,18,34,N,8325
2020-10-05,41.0,09:26,Monday,KEELE AND IRVING,Road Blocked - NON-TTC Collision,38,46,S,0
2020-10-05,54.0,10:06,Monday,BRIMORTON AND ORTON PA,Collision - TTC,14,28,E,8692
2020-10-05,927.0,10:10,Monday,KIPLING STATION,Mechanical,7,14,,3193
2020-10-05,117.0,10:13,Monday,SHEPPARD WEST STATION,Operations - Operator,20,40,N,8171
2020-10-05,79.0,10:25,Monday,PINE AND LAWRENCE,Mechanical,17,34,N,1502
2020-10-05,36.0,10:32,Monday,FINCH AND JANE,Collision - TTC,5,11,,9111
2020-10-05,169.0,11:58,Monday,HUNTINGWOOD AND BRIMLE,Road Blocked - NON-TTC Collision,78,108,W,0
2020-10-05,77.0,12:30,Monday,RUNNYMEDE STATION,Mechanical,13,26,,1263
2020-10-05,53.0,12:40,Monday,STEELES AND LESILE,Investigation,7,13,,9009
2020-10-05,35.0,13:45,Monday,JANE AND TRETHEWAY,Mechanical,7,14,N,3240
2020-10-05,113.0,13:59,Monday,MAIN STATION,Security,0,0,,8514
2020-10-05,171.0,14:39,Monday,TRETHEWAY AND JANE,General Delay,61,81,E,1417
2020-10-05,63.0,14:45,Monday,SHAW AND ADELAIDE,Mechanical,7,14,N,8343
2020-10-05,163.0,15:53,Monday,OAKWOOD AND VAUGHAN,Road Blocked - NON-TTC Collision,14,28,,0
2020-10-05,102.0,15:56,Monday,WARDEN STATION,Security,0,0,N,9208
2020-10-05,47.0,16:40,Monday,LANSDOWNE AND BLOOR,Collision - TTC,27,54,S,1054
2020-10-05,113.0,17:02,Monday,DANFORTH AND LEYTON,Mechanical,11,22,E,8529
2020-10-05,600.0,17:28,Monday,MORNINGSIDE AND NIGHTS,Emergency Services,0,0,S,8738
2020-10-05,39.0,17:50,Monday,FINCH AND WINLOCK,Mechanical,4,8,W,1366
2020-10-05,34.0,18:10,Monday,EGLINTON AND IONVIEW,Security,8,16,W,8639
2020-10-05,91.0,18:21,Monday,BERMONDSEY AND EGLINTO,Emergency Services,14,28,S,8724
2020-10-05,73.0,18:54,Monday,ROYAL YORK STATION,Collision - TTC,25,50,,8445
2020-10-05,132.0,19:52,Monday,SCARBOROUGH CENTRE STA,Mechanical,25,50,E,3522
2020-10-05,53.0,20:05,Monday,STAINES AND MORNINGSID,Mechanical,22,44,E,9062
